"FacilityId","County","FacilityName","ReportedDate","ReportingYear","TotalServiceConnections","WholesaleConnections","RetailConnections","ServicesLead","ServicesUnknownMaterial","ServicesCopperLeadSolder","ServicesGalvanized","ServicesUnknownNotLead","ServicesCopperNonLeadSolder","ServicesCastDuctileIronTransite","ServicesPlastic"
"IL0130250","Calhoun","Kampsville (PWS)","4/10/2018 11:40:08 AM","2017","246","0","246","0","0","246","0","0","0","0","0"
"IL0830150","Jersey","Fieldon (PWS)","4/10/2018 11:38:48 AM","2017","140","0","140","0","0","140","0","0","0","0","0"
"IL0130100","Calhoun","Brussels (PWS)","4/10/2018 11:36:58 AM","2017","98","0","98","0","0","98","0","0","0","0","0"
"IL0310750","Cook","East Hazel Crest (PWS)","4/10/2018 11:36:51 AM","2017","498","0","498","130","0","368","0","0","0","0","0"
"IL0130050","Calhoun","Batchtown (PWS)","4/10/2018 11:34:57 AM","2017","160","0","160","0","0","0","0","0","0","0","160"
"IL0850100","Jo Daviess","East Dubuque (PWS)","4/10/2018 11:34:40 AM","2017","963","0","963","12","514","430","0","0","0","0","7"
"IL0850010","Jo Daviess","Frentress Lake (PWS)","4/10/2018 11:32:03 AM","2017","96","0","96","0","2","5","0","0","0","0","89"
"IL0312310","Cook","Orland Park (PWS)","4/10/2018 11:31:28 AM","2017","23719","1","23718","0","603","0","0","0","23116","0","0"
"IL1110200","McHenry","Fox River Grove (PWS)","4/10/2018 11:24:49 AM","2017","1724","0","1724","610","0","0","0","0","1114","0","0"
"IL0310600","Cook","Crestwood (PWS)","4/10/2018 11:05:23 AM","2017","3219","0","3219","0","30","141","45","0","3000","0","3"
"IL0955040","Knox","Windwood Water System, Inc. (PWS)","4/10/2018 10:40:34 AM","2017","79","0","79","0","9","0","0","0","70","0","0"
"IL0950450","Knox","Rio (PWS)","4/10/2018 10:39:45 AM","2017","115","0","115","0","15","0","0","0","20","0","80"
"IL1310300","Mercer","North Henderson (PWS)","4/10/2018 10:38:14 AM","2017","83","0","83","0","13","0","0","0","20","0","50"
"IL0950250","Knox","Henderson (PWS)","4/10/2018 10:36:46 AM","2017","150","0","150","0","50","0","0","0","30","0","70"
"IL0450400","Edgar","Vermilion (PWS)","4/10/2018 10:14:12 AM","2017","94","0","94","0","88","0","0","0","0","0","6"
"IL1631050","St. Clair","New Athens (PWS)","4/10/2018 10:03:56 AM","2017","932","0","932","6","531","90","45","0","245","0","15"
"IL1450300","Perry","Willisville (PWS)","4/10/2018 10:03:08 AM","2017","400","0","400","0","352","0","3","0","21","0","24"
"IL0270350","Clinton","Germantown (PWS)","4/10/2018 9:54:23 AM","2017","623","0","623","0","0","0","0","0","613","0","10"
"IL0950650","Knox","Williamsfield (PWS)","4/10/2018 9:53:47 AM","2017","275","0","275","0","0","0","0","0","263","0","12"
"IL1795050","Tazewell","Venado Lakes - Argyll Water Association (PWS)","4/10/2018 9:50:55 AM","2017","87","0","87","0","0","0","0","0","0","0","87"
"IL2035030","Woodford","Caterpillar Trail Public Water District  (PWS)","4/10/2018 9:50:34 AM","2017","2002","0","2002","0","0","0","0","0","540","0","1462"
"IL1970150","Will","Braidwood (PWS)","4/10/2018 9:50:15 AM","2017","2214","0","2214","0","0","0","0","0","2214","0","0"
"IL1795200","Tazewell","Groveland Township Water District (PWS)","4/10/2018 9:50:04 AM","2017","854","0","854","0","0","0","0","0","171","0","683"
"IL0950350","Knox","Maquon (PWS)","4/10/2018 9:49:37 AM","2017","166","0","166","0","0","0","0","0","166","0","0"
"IL0950150","Knox","East Galesburg (PWS)","4/10/2018 9:45:34 AM","2017","364","0","364","0","0","0","0","0","364","0","0"
"IL2030050","Woodford","Benson (PWS)","4/10/2018 9:35:36 AM","2017","215","0","215","0","215","0","0","0","0","0","0"
"IL0170150","Cass","Beardstown (PWS)","4/10/2018 9:32:59 AM","2017","2105","0","2105","700","705","0","700","0","0","0","0"
"IL0312010","Cook","Niles (PWS)","4/10/2018 9:25:31 AM","2017","8872","1","8871","45","8775","0","0","0","52","0","0"
"IL0370200","DeKalb","Hinckley (PWS)","4/10/2018 9:13:56 AM","2017","851","0","851","0","851","0","0","0","0","0","0"
"IL0995030","LaSalle","Illinois American - Streator (PWS)","4/10/2018 9:13:03 AM","2017","7650","0","7650","350","0","6800","0","0","0","0","500"
"IL1055030","Livingston","Illinois American - Pontiac (PWS)","4/10/2018 9:11:43 AM","2017","4538","0","4538","0","0","4538","0","0","0","0","0"
"IL1050650","Livingston","Illinois American - Saunemin (PWS)","4/10/2018 9:11:01 AM","2017","185","0","185","0","0","185","0","0","0","0","0"
"IL0410020","Douglas","Arcola/Tuscola Water Transmission Main (PWS)","4/10/2018 9:10:23 AM","2017","34","2","32","0","0","34","0","0","0","0","0"
"IL1050200","Livingston","Cullom (PWS)","4/10/2018 9:03:07 AM","2017","291","1","290","0","71","0","0","0","220","0","0"
"IL1550300","Putnam","Standard (PWS)","4/10/2018 9:00:45 AM","2017","115","0","115","0","0","0","0","0","100","0","15"
"IL0030150","Alexander","Thebes (PWS)","4/10/2018 8:55:36 AM","2017","168","0","168","0","168","0","0","0","0","0","0"
"IL1530150","Pulaski","Mounds (PWS)","4/10/2018 8:54:25 AM","2017","497","0","497","0","497","0","0","0","0","0","0"
"IL0312100","Cook","Northfield (PWS)","4/10/2018 8:44:45 AM","2017","2028","0","2028","110","0","0","0","0","1918","0","0"
"IL0974540","Lake","Island Lake (PWS)","4/10/2018 8:36:39 AM","2017","3027","0","3027","0","0","37","11","0","2966","0","13"
"IL0510100","Fayette","Brownstown (PWS)","4/10/2018 8:33:59 AM","2017","346","0","346","0","0","0","0","0","325","0","21"
"IL1670850","Sangamon","Pawnee (PWS)","4/10/2018 8:32:54 AM","2017","1243","4","1239","0","0","0","100","0","1100","0","43"
"IL1810150","Union","Cobden (PWS)","4/10/2018 8:24:03 AM","2017","639","2","637","0","639","0","0","0","0","0","0"
"IL1530250","Pulaski","Olmsted (PWS)","4/10/2018 8:22:38 AM","2017","307","0","307","0","307","0","0","0","0","0","0"
"IL0770550","Jackson","Vergennes (PWS)","4/10/2018 8:21:50 AM","2017","468","0","468","0","468","0","0","0","0","0","0"
"IL0770350","Jackson","Gorham (PWS)","4/10/2018 8:20:57 AM","2017","740","0","740","0","740","0","0","0","0","0","0"
"IL1530100","Pulaski","Mound City (PWS)","4/10/2018 8:18:52 AM","2017","249","0","249","0","249","0","0","0","0","0","0"
"IL0770050","Jackson","Ava (PWS)","4/10/2018 8:18:06 AM","2017","506","0","506","0","506","0","0","0","0","0","0"
"IL0290250","Coles","Mattoon-PWS","4/10/2018 8:02:45 AM","2017","7927","3","7924","0","7927","0","0","0","0","0","0"
"IL1130450","McLean","Danvers (PWS)","4/10/2018 7:32:20 AM","2017","478","0","478","0","150","0","0","0","278","0","50"
"IL1394040","Moultrie","Arthur (PWS)","4/10/2018 7:17:26 AM","2017","1129","0","1129","0","859","0","0","0","222","0","48"
"IL1655030","Saline","Eldorado (PWS)","4/10/2018 7:00:17 AM","2017","2030","0","2030","0","1280","0","0","0","250","0","500"
"IL1310350","Mercer","Seaton (PWS)","4/10/2018 4:34:37 AM","2017","101","0","101","0","0","0","42","0","6","0","53"
"IL1930300","White","Mill Shoals (PWS)","4/10/2018 12:38:44 AM","2017","125","0","125","0","52","13","5","0","2","0","53"
"IL0555150","Franklin","Mulkeytown PWD (PWS)","4/9/2018 8:32:20 PM","2017","162","0","162","0","0","0","0","0","0","0","162"
"IL1795750","Tazewell","Mayfair Subdivision (PWS)","4/9/2018 8:30:53 PM","2017","39","0","39","0","0","0","0","0","39","0","0"
"IL0195825","Champaign","East Side MHP (PWS)","4/9/2018 8:00:09 PM","2017","54","54","0","0","0","0","0","0","0","0","54"
"IL0950500","Knox","St Augustine (PWS)","4/9/2018 5:58:21 PM","2017","71","0","71","0","0","0","0","0","71","0","0"
"IL0755125","Iroquois","Beaver Creek Village MHP (PWS)","4/9/2018 4:43:35 PM","2017","11","0","11","0","0","0","0","0","0","0","11"
"IL1190030","Madison","Country Hills Water, Inc. (PWS)","4/9/2018 4:25:38 PM","2017","55","0","55","0","0","0","0","0","27","0","28"
"IL1030300","Lee","Harmon (PWS)","4/9/2018 3:34:19 PM","2017","75","0","75","0","75","0","0","0","0","0","0"
"IL0730150","Henry","Annawan (PWS)","4/9/2018 3:23:37 PM","2017","417","0","417","0","0","0","0","0","415","0","2"
"IL1910200","Wayne","Jeffersonville (Geff) (PWS)","4/9/2018 3:05:01 PM","2017","179","0","179","0","51","0","50","0","36","0","42"
"IL0555200","Franklin","Greenwood-Creek Nation Water Company (PWS)","4/9/2018 3:02:17 PM","2017","984","0","984","0","444","0","0","0","380","0","160"
"IL0311620","Cook","Lemont (PWS)","4/9/2018 3:00:46 PM","2017","5712","1","5711","0","2136","0","0","0","3576","0","0"
"IL1994420","Williamson","Freeman Spur (PWS)","4/9/2018 2:58:45 PM","2017","131","0","131","0","35","0","0","0","40","0","56"
"IL0690100","Hardin","Elizabethtown (PWS)","4/9/2018 2:56:43 PM","2017","189","0","189","0","58","0","42","0","74","0","15"
"IL0317370","Cook","South Stickny SD (PWS)","4/9/2018 2:52:48 PM","2017","9279","0","9279","79","200","0","0","0","9000","0","0"
"IL1590100","Richland","Claremont (PWS)","4/9/2018 2:51:54 PM","2017","74","0","74","0","12","0","0","0","30","0","32"
"IL1910050","Wayne","Cisne (PWS)","4/9/2018 2:49:10 PM","2017","328","0","328","0","150","0","0","0","76","0","102"
"IL1930010","White","Burnt Prairie (PWS)","4/9/2018 2:46:56 PM","2017","220","0","220","0","65","0","0","0","35","0","120"
"IL1955135","Whiteside","Country Acres MHP (PWS)","4/9/2018 2:44:26 PM","2017","106","0","106","0","0","21","0","0","0","0","85"
"IL0630600","Grundy","Morris (PWS)","4/9/2018 2:42:08 PM","2017","5560","0","5560","1172","69","0","0","0","4085","0","234"
"IL1190900","Madison","Roxana (PWS)","4/9/2018 2:35:28 PM","2017","766","11","755","0","372","0","390","0","4","0","0"
"IL1950450","Whiteside","Rock Falls (PWS)","4/9/2018 2:29:44 PM","2017","4158","1","4157","1","0","3035","118","0","0","0","1004"
"IL1790550","Tazewell","North Pekin (PWS)","4/9/2018 2:22:34 PM","2017","717","2","715","0","0","0","0","0","403","0","314"
"IL1175200","Macoupin","Otter Lake Water Commission PWS","4/9/2018 2:21:26 PM","2017","496","10","486","0","431","0","5","0","46","0","14"
"IL1570200","Randolph","Ellis Grove (PWS)","4/9/2018 2:20:18 PM","2017","274","0","274","0","274","0","0","0","0","0","0"
"IL0313150","Cook","Westchester (PWS)","4/9/2018 2:17:37 PM","2017","7182","0","7182","3718","0","0","0","0","3464","0","0"
"IL0970840","Lake","Lake Villa (PWS)","4/9/2018 2:12:28 PM","2017","2575","0","2575","0","531","6","2","0","2036","0","0"
"IL2015500","Winnebago","North Park PWD (PWS)","4/9/2018 2:04:31 PM","2017","13187","5","13182","0","3925","0","0","0","2794","0","6468"
"IL0550050","Franklin","Benton (PWS)","4/9/2018 1:59:24 PM","2017","3863","0","3863","0","1000","550","1000","0","1171","0","142"
"IL0314480","Cook","Hanover Park (PWS)","4/9/2018 1:45:07 PM","2017","10143","0","10143","0","0","0","0","0","10143","0","0"
"IL1790100","Tazewell","Creve Coeur (PWS)","4/9/2018 1:41:58 PM","2017","2375","0","2375","0","1725","0","50","0","500","0","100"
"IL0430500","DuPage","Itasca (PWS)","4/9/2018 1:38:20 PM","2017","3002","0","3002","256","0","0","0","0","2746","0","0"
"IL0570010","Fulton","South Fulton Water District (PWS)","4/9/2018 1:31:43 PM","2017","579","0","579","0","0","0","0","0","0","0","579"
"IL0190850","Champaign","Sidney (PWS)","4/9/2018 1:31:37 PM","2017","540","0","540","0","25","0","15","0","200","0","300"
"IL1690050","Schuyler","Browning (PWS)","4/9/2018 1:30:57 PM","2017","81","1","80","0","0","0","0","0","0","0","81"
"IL0312880","Cook","Skokie (PWS)","4/9/2018 1:27:27 PM","2017","17675","0","17675","685","15638","0","0","0","1352","0","0"
"IL0570550","Fulton","Ipava (PWS)","4/9/2018 1:23:28 PM","2017","297","0","297","14","75","0","0","0","79","0","129"
"IL0490250","Effingham","Effingham (PWS)","4/9/2018 1:18:51 PM","2017","5367","7","5360","23","5344","0","0","0","0","0","0"
"IL0370150","DeKalb","Genoa (PWS)","4/9/2018 12:59:29 PM","2017","1831","0","1831","0","250","1579","0","0","1","0","1"
"IL0971850","Lake","Wauconda (PWS)","4/9/2018 12:36:52 PM","2017","5766","0","5766","195","0","219","0","0","5352","0","0"
"IL1430040","Peoria","Royal Oaks Estates (PWS)","4/9/2018 12:31:34 PM","2017","346","1","345","0","0","0","0","0","0","0","346"
"IL1430060","Peoria","Four Seasons MHP (PWS)","4/9/2018 12:30:54 PM","2017","108","1","107","0","0","0","0","0","0","0","108"
"IL1430030","Peoria","T-L Rural Water District (PWS)","4/9/2018 12:29:40 PM","2017","1025","1","1024","0","0","0","0","0","0","0","1025"
"IL0310140","Cook","South Palos Township Sanitary District (PWS)","4/9/2018 12:28:01 PM","2017","537","0","537","0","0","0","0","0","537","0","0"
"IL0190040","Champaign","Youngs Hillcrest MHP (PWS)","4/9/2018 12:15:12 PM","2017","28","28","0","0","28","0","0","0","0","0","0"
"IL0450300","Edgar","Paris (PWS)","4/9/2018 12:07:17 PM","2017","3904","1","3903","50","3254","200","100","0","50","0","250"
"IL1130850","McLean","Mc Lean (PWS)","4/9/2018 11:53:06 AM","2017","366","0","366","0","11","0","0","0","350","0","5"
"IL2030600","Woodford","Secor (PWS)","4/9/2018 11:52:27 AM","2017","174","0","174","0","9","5","5","0","0","0","155"
"IL1750100","Stark","La Fayette (PWS)","4/9/2018 11:38:01 AM","2017","71","0","71","0","0","0","0","0","60","0","11"
"IL2010500","Winnebago","Winnebago (PWS)","4/9/2018 11:35:52 AM","2017","1360","0","1360","0","0","0","0","0","1310","0","50"
"IL1050050","Livingston","Campus (PWS)","4/9/2018 11:29:24 AM","2017","71","0","71","0","0","0","0","0","71","0","0"
"IL0630400","Grundy","Gardner (PWS)","4/9/2018 11:28:13 AM","2017","589","0","589","0","0","0","0","0","500","0","89"
"IL1970800","Will","Plainfield (PWS)","4/9/2018 11:23:42 AM","1195","13698","0","13698","211","142","71","8","0","13266","0","0"
"IL0431150","DuPage","Winfield (PWS)","4/9/2018 11:17:20 AM","2017","3760","1","3759","2","0","0","0","0","3758","0","0"
"IL0730500","Henry","Geneseo (PWS)","4/9/2018 11:06:32 AM","2017","3805","2","3803","0","2633","1111","0","0","58","0","3"
"IL1570100","Randolph","Chester (PWS)","4/9/2018 11:01:54 AM","2017","2806","2","2804","0","2806","0","0","0","0","0","0"
"IL0330150","Crawford","Oblong (PWS)","4/9/2018 11:00:12 AM","2017","1100","0","1100","0","427","0","120","0","0","0","553"
"IL1250300","Mason","Manito (PWS)","4/9/2018 10:57:54 AM","2017","736","0","736","0","0","0","110","0","442","0","184"
"IL1250010","Mason","Forest City (PWS)","4/9/2018 10:53:22 AM","2017","105","0","105","0","0","0","0","0","0","0","105"
"IL0430050","DuPage","Addison (PWS)","4/9/2018 10:51:45 AM","2017","9792","0","9792","487","0","0","0","0","9305","0","0"
"IL0311800","Cook","Matteson (PWS)","4/9/2018 10:46:59 AM","2017","6601","1","6600","631","5970","0","0","0","0","0","0"
"IL1970550","Will","Manhattan (PWS)","4/9/2018 10:45:03 AM","2017","2795","0","2795","0","0","0","8","0","2777","0","10"
"IL1195030","Madison","Illinois American - Granite City (PWS)","4/9/2018 10:43:51 AM","2017","15739","3","15736","314","15425","0","0","0","0","0","0"
"IL0295250","Coles","Lake Mattoon PWD (PWS)","4/9/2018 10:41:53 AM","2017","525","0","525","0","525","0","0","0","0","0","0"
"IL1635040","St. Clair","Illinois American - East St Louis (PWS)","4/9/2018 10:41:41 AM","2017","51364","7","51357","513","50851","0","0","0","0","0","0"
"IL1150300","Macon","Maroa (PWS)","4/9/2018 10:41:41 AM","2017","850","0","850","0","506","0","4","0","327","0","13"
"IL0950550","Knox","Victoria (PWS)","4/9/2018 10:34:58 AM","2017","171","0","171","0","0","0","0","0","151","0","20"
"IL0295200","Coles","Cooks Mills Water Association (PWS)","4/9/2018 10:25:45 AM","2017","259","0","259","0","254","0","0","0","0","0","5"
"IL1630200","St. Clair","Cahokia (PWS)","4/9/2018 10:20:23 AM","2017","1700","0","1700","0","200","0","0","0","0","0","1500"
"IL0670500","Hancock","Nauvoo (PWS)","4/9/2018 10:17:18 AM","2017","685","0","685","0","650","20","0","0","0","0","15"
"IL0650200","Hamilton","Mc Leansboro (PWS)","4/9/2018 10:15:48 AM","2017","1448","0","1448","0","1448","0","0","0","0","0","0"
"IL0210150","Christian","Edinburg (PWS)","4/9/2018 10:11:10 AM","2017","605","0","605","0","35","100","40","0","400","0","30"
"IL0950300","Knox","Knoxville (PWS)","4/9/2018 10:02:24 AM","2017","1340","0","1340","147","755","105","73","0","150","0","110"
"IL0310230","Cook","Mid-Mark Water Commission (PWS)","4/9/2018 10:01:08 AM","2017","2","2","0","0","2","0","0","0","0","0","0"
"IL0317580","Cook","Broadview-Westchester Joint Water Agency (PWS)","4/9/2018 9:58:27 AM","2017","3","3","0","0","3","0","0","0","0","0","0"
"IL0510250","Fayette","St Elmo (PWS)","4/9/2018 9:57:05 AM","2017","749","0","749","0","161","0","158","0","112","0","318"
"IL0971080","Lake","Lake Barrington (PWS)","4/9/2018 9:56:43 AM","2017","91","0","91","0","0","0","0","0","91","0","0"
"IL1930200","White","Enfield (PWS)","4/9/2018 9:46:37 AM","2017","799","0","799","0","776","0","0","0","0","0","23"
"IL1214920","Marion","Wamac (PWS)","4/9/2018 9:45:37 AM","2017","709","0","709","0","563","0","0","0","95","0","51"
"IL1210150","Marion","Iuka (PWS)","4/9/2018 9:44:50 AM","2017","278","0","278","0","196","0","0","0","26","0","56"
"IL1110400","McHenry","Lake In The Hills (PWS)","4/9/2018 9:44:22 AM","2017","9496","0","9496","0","0","0","0","0","9496","0","0"
"IL0670400","Hancock","Hamilton (PWS)","4/9/2018 9:41:45 AM","2017","1407","2","1405","31","653","0","14","0","620","0","89"
"IL1350600","Montgomery","Schram City (PWS)","4/9/2018 9:37:04 AM","2017","304","0","304","0","284","0","0","0","0","0","20"
"IL0330100","Crawford","Hutsonville (PWS)","4/9/2018 9:32:36 AM","2017","285","0","285","10","143","0","114","0","0","0","18"
"IL1990400","Williamson","Herrin (PWS)","4/9/2018 9:31:21 AM","2017","6085","0","6085","1333","2535","0","135","0","675","0","1407"
"IL0275350","Clinton","New Memphis PWD (PWS)","4/9/2018 9:31:02 AM","2017","315","0","315","0","0","0","0","0","309","0","6"
"IL0790300","Jasper","Willow Hill (PWS)","4/9/2018 9:28:34 AM","2017","125","0","125","2","25","5","63","0","5","0","25"
"IL0570050","Fulton","Astoria (PWS)","4/9/2018 9:25:27 AM","2017","601","3","598","2","37","0","80","0","70","0","412"
"IL0610050","Greene","Carrollton (PWS)","4/9/2018 9:19:28 AM","2017","1169","1","1168","0","210","0","746","0","17","0","196"
"IL0430100","DuPage","Bloomingdale (PWS)","4/9/2018 8:58:20 AM","2017","6912","0","6912","0","0","4040","0","0","2872","0","0"
"IL0510010","Fayette","Fayette Water Company (PWS)","4/9/2018 8:36:44 AM","2017","1966","4","1962","0","1176","0","0","0","1","0","789"
"IL0290300","Coles","Oakland (PWS)","4/9/2018 8:36:29 AM","2017","531","0","531","0","56","40","140","0","0","0","295"
"IL0410200","Douglas","Hindsboro (PWS)","4/9/2018 8:32:36 AM","2017","145","0","145","0","25","0","0","0","40","0","80"
"IL0312530","Cook","Prospect Heights (PWS)","4/9/2018 8:25:05 AM","2017","1011","0","1011","0","0","0","0","0","1011","0","0"
"IL0311540","Cook","La Grange Estates MHP (PWS)","4/9/2018 7:59:24 AM","2017","110","0","110","0","0","0","0","0","110","0","0"
"IL1830750","Vermilion","Ridge Farm (PWS)","4/9/2018 7:47:25 AM","2017","388","2","386","0","6","0","0","0","380","0","2"
"IL0195500","Champaign","University of Ilinois - Urbana Champaign (PWS)","4/9/2018 7:38:03 AM","2017","277","277","0","0","277","0","0","0","0","0","0"
