GEOID,NAME,total,total_hispanic,total_hispanic_perc,mexican,mexican_perc,PR,PR_perc,cuban,cuban_perc,hispanic_other,hispanic_other_perc,total_nothisp,total_nothisp_perc,white,white_perc,black,black_perc,native,native_perc,asian,asian_perc,PI,PI_perc
1600000US1774665,"Tennessee village, Illinois",126,0,0,0,0,0,0,0,0,0,0,126,100,126,100,0,0,0,0,0,0,0,0
1600000US1774743,"Teutopolis village, Illinois",1837,3,0.2,3,0.2,0,0,0,0,0,0,1834,99.8,1828,99.5,6,0.3,0,0,0,0,0,0
1600000US1774847,"Thawville village, Illinois",236,53,22.5,46,19.5,0,0,0,0,7,3,183,77.5,168,71.2,0,0,0,0,0,0,0,0
1600000US1774860,"Thayer village, Illinois",713,0,0,0,0,0,0,0,0,0,0,713,100,699,98,0,0,0,0,0,0,0,0
1600000US1774873,"Thebes village, Illinois",392,0,0,0,0,0,0,0,0,0,0,392,100,275,70.2,109,27.8,0,0,6,1.5,0,0
1600000US1774970,"The Galena Territory CDP, Illinois",1363,24,1.8,14,1,0,0,0,0,10,0.7,1339,98.2,1339,98.2,0,0,0,0,0,0,0,0
1600000US1775081,"Third Lake village, Illinois",1133,79,7,45,4,0,0,14,1.2,20,1.8,1054,93,1048,92.5,0,0,0,0,3,0.3,0,0
1600000US1775107,"Thomasboro village, Illinois",1061,9,0.8,9,0.8,0,0,0,0,0,0,1052,99.2,1020,96.1,18,1.7,1,0.1,0,0,0,0
1600000US1775159,"Thompsonville village, Illinois",604,0,0,0,0,0,0,0,0,0,0,604,100,576,95.4,0,0,20,3.3,0,0,0,0
1600000US1775172,"Thomson village, Illinois",479,0,0,0,0,0,0,0,0,0,0,479,100,479,100,0,0,0,0,0,0,0,0
1600000US1775185,"Thornton village, Illinois",2478,293,11.8,279,11.3,14,0.6,0,0,0,0,2185,88.2,1723,69.5,393,15.9,0,0,39,1.6,0,0
1600000US1775263,"Tilden village, Illinois",885,10,1.1,2,0.2,0,0,0,0,8,0.9,875,98.9,864,97.6,11,1.2,0,0,0,0,0,0
1600000US1775276,"Tilton village, Illinois",2621,202,7.7,119,4.5,0,0,0,0,83,3.2,2419,92.3,2387,91.1,0,0,0,0,0,0,0,0
1600000US1775360,"Timberlane village, Illinois",1044,92,8.8,92,8.8,0,0,0,0,0,0,952,91.2,932,89.3,0,0,0,0,18,1.7,0,0
1600000US1775419,"Time village, Illinois",10,0,0,0,0,0,0,0,0,0,0,10,100,10,100,0,0,0,0,0,0,0,0
1600000US1775484,"Tinley Park village, Illinois",56898,5728,10.1,4876,8.6,400,0.7,14,0,438,0.8,51170,89.9,46288,81.4,2430,4.3,0,0,1724,3,0,0
1600000US1775549,"Tiskilwa village, Illinois",858,22,2.6,16,1.9,0,0,0,0,6,0.7,836,97.4,809,94.3,5,0.6,0,0,5,0.6,0,0
1600000US1775601,"Toledo village, Illinois",1322,3,0.2,2,0.2,1,0.1,0,0,0,0,1319,99.8,1223,92.5,7,0.5,0,0,0,0,0,0
1600000US1775614,"Tolono village, Illinois",3086,81,2.6,81,2.6,0,0,0,0,0,0,3005,97.4,2768,89.7,123,4,0,0,32,1,0,0
1600000US1775653,"Toluca city, Illinois",1344,203,15.1,199,14.8,0,0,0,0,4,0.3,1141,84.9,1107,82.4,18,1.3,0,0,8,0.6,0,0
1600000US1775718,"Tonica village, Illinois",725,72,9.9,54,7.4,18,2.5,0,0,0,0,653,90.1,643,88.7,0,0,0,0,0,0,0,0
1600000US1775757,"Topeka village, Illinois",106,0,0,0,0,0,0,0,0,0,0,106,100,90,84.9,0,0,0,0,0,0,0,0
1600000US1775783,"Toulon city, Illinois",1276,15,1.2,10,0.8,0,0,0,0,5,0.4,1261,98.8,1179,92.4,20,1.6,0,0,36,2.8,0,0
1600000US1775809,"Tovey village, Illinois",514,10,1.9,4,0.8,6,1.2,0,0,0,0,504,98.1,504,98.1,0,0,0,0,0,0,0,0
1600000US1775822,"Towanda village, Illinois",491,6,1.2,0,0,3,0.6,0,0,3,0.6,485,98.8,479,97.6,1,0.2,0,0,0,0,0,0
1600000US1775848,"Tower Hill village, Illinois",790,0,0,0,0,0,0,0,0,0,0,790,100,783,99.1,0,0,0,0,0,0,0,0
1600000US1775874,"Tower Lakes village, Illinois",1205,15,1.2,10,0.8,0,0,0,0,5,0.4,1190,98.8,1155,95.9,27,2.2,0,0,3,0.2,0,0
1600000US1775965,"Tremont village, Illinois",2099,0,0,0,0,0,0,0,0,0,0,2099,100,2048,97.6,0,0,19,0.9,7,0.3,0,0
1600000US1775991,"Trenton city, Illinois",2637,49,1.9,40,1.5,0,0,0,0,9,0.3,2588,98.1,2523,95.7,5,0.2,0,0,51,1.9,0,0
1600000US1776160,"Trout Valley village, Illinois",481,16,3.3,11,2.3,2,0.4,2,0.4,1,0.2,465,96.7,454,94.4,0,0,0,0,5,1,0,0
1600000US1776199,"Troy city, Illinois",10356,428,4.1,353,3.4,15,0.1,0,0,60,0.6,9928,95.9,9194,88.8,290,2.8,19,0.2,210,2,0,0
1600000US1776225,"Troy Grove village, Illinois",261,26,10,23,8.8,3,1.1,0,0,0,0,235,90,235,90,0,0,0,0,0,0,0,0
1600000US1776407,"Tuscola city, Illinois",4630,178,3.8,153,3.3,0,0,0,0,25,0.5,4452,96.2,4290,92.7,11,0.2,7,0.2,111,2.4,18,0.4
1600000US1776511,"Twin Grove CDP, Illinois",1651,0,0,0,0,0,0,0,0,0,0,1651,100,1494,90.5,143,8.7,0,0,9,0.5,0,0
1600000US1776615,"Ullin village, Illinois",444,2,0.5,2,0.5,0,0,0,0,0,0,442,99.5,286,64.4,149,33.6,0,0,0,0,0,0
1600000US1776706,"Union village, Illinois",509,34,6.7,7,1.4,11,2.2,16,3.1,0,0,475,93.3,475,93.3,0,0,0,0,0,0,0,0
1600000US1776771,"Union Hill village, Illinois",58,0,0,0,0,0,0,0,0,0,0,58,100,58,100,0,0,0,0,0,0,0,0
1600000US1776935,"University Park village, Illinois",7115,188,2.6,149,2.1,39,0.5,0,0,0,0,6927,97.4,495,7,6081,85.5,0,0,24,0.3,0,0
1600000US1777005,"Urbana city, Illinois",42375,2691,6.4,1589,3.7,280,0.7,94,0.2,728,1.7,39684,93.6,22848,53.9,7479,17.6,114,0.3,8001,18.9,81,0.2
1600000US1777044,"Ursa village, Illinois",579,3,0.5,3,0.5,0,0,0,0,0,0,576,99.5,571,98.6,0,0,0,0,0,0,0,0
1600000US1777148,"Valier village, Illinois",668,25,3.7,0,0,0,0,0,0,25,3.7,643,96.3,628,94,0,0,0,0,0,0,0,0
1600000US1777187,"Valley City village, Illinois",22,0,0,0,0,0,0,0,0,0,0,22,100,22,100,0,0,0,0,0,0,0,0
1600000US1777265,"Valmeyer village, Illinois",1320,83,6.3,73,5.5,0,0,0,0,10,0.8,1237,93.7,1228,93,1,0.1,0,0,0,0,0,0
1600000US1777317,"Vandalia city, Illinois",6914,368,5.3,286,4.1,49,0.7,0,0,33,0.5,6546,94.7,5469,79.1,1018,14.7,23,0.3,10,0.1,0,0
1600000US1777395,"Varna village, Illinois",476,8,1.7,0,0,0,0,6,1.3,2,0.4,468,98.3,465,97.7,0,0,0,0,0,0,0,0
1600000US1777408,"Venedy village, Illinois",193,1,0.5,0,0,0,0,1,0.5,0,0,192,99.5,156,80.8,0,0,0,0,7,3.6,0,0
1600000US1777460,"Venetian Village CDP, Illinois",2870,241,8.4,107,3.7,53,1.8,0,0,81,2.8,2629,91.6,2475,86.2,98,3.4,0,0,4,0.1,0,0
1600000US1777473,"Venice city, Illinois",2128,33,1.6,14,0.7,0,0,0,0,19,0.9,2095,98.4,110,5.2,1942,91.3,0,0,11,0.5,0,0
1600000US1777525,"Vergennes village, Illinois",202,4,2,4,2,0,0,0,0,0,0,198,98,195,96.5,0,0,1,0.5,0,0,0,0
1600000US1777551,"Vermilion village, Illinois",245,0,0,0,0,0,0,0,0,0,0,245,100,232,94.7,2,0.8,0,0,0,0,0,0
1600000US1777642,"Vermont village, Illinois",777,11,1.4,11,1.4,0,0,0,0,0,0,766,98.6,760,97.8,2,0.3,0,0,4,0.5,0,0
1600000US1777681,"Vernon village, Illinois",101,2,2,2,2,0,0,0,0,0,0,99,98,99,98,0,0,0,0,0,0,0,0
1600000US1777694,"Vernon Hills village, Illinois",26259,3235,12.3,2613,10,178,0.7,37,0.1,407,1.5,23024,87.7,15406,58.7,796,3,43,0.2,6060,23.1,4,0
1600000US1777707,"Verona village, Illinois",255,67,26.3,67,26.3,0,0,0,0,0,0,188,73.7,188,73.7,0,0,0,0,0,0,0,0
1600000US1777720,"Versailles village, Illinois",576,30,5.2,30,5.2,0,0,0,0,0,0,546,94.8,507,88,0,0,6,1,0,0,0,0
1600000US1777811,"Victoria village, Illinois",289,4,1.4,3,1,1,0.3,0,0,0,0,285,98.6,281,97.2,0,0,0,0,0,0,0,0
1600000US1777863,"Vienna city, Illinois",1490,61,4.1,25,1.7,0,0,14,0.9,22,1.5,1429,95.9,1405,94.3,9,0.6,3,0.2,0,0,0,0
1600000US1777941,"Villa Grove city, Illinois",2332,117,5,117,5,0,0,0,0,0,0,2215,95,2109,90.4,14,0.6,44,1.9,9,0.4,0,0
1600000US1777993,"Villa Park village, Illinois",21893,5049,23.1,4235,19.3,315,1.4,33,0.2,466,2.1,16844,76.9,14332,65.5,1057,4.8,19,0.1,1122,5.1,0,0
1600000US1778123,"Viola village, Illinois",937,35,3.7,27,2.9,0,0,0,0,8,0.9,902,96.3,866,92.4,0,0,0,0,0,0,0,0
1600000US1778149,"Virden city, Illinois",3506,25,0.7,18,0.5,7,0.2,0,0,0,0,3481,99.3,3467,98.9,0,0,0,0,6,0.2,0,0
1600000US1778175,"Virgil village, Illinois",400,41,10.3,41,10.3,0,0,0,0,0,0,359,89.8,313,78.3,45,11.3,0,0,1,0.3,0,0
1600000US1778201,"Virginia city, Illinois",1323,12,0.9,12,0.9,0,0,0,0,0,0,1311,99.1,1291,97.6,4,0.3,0,0,9,0.7,0,0
1600000US1778227,"Volo village, Illinois",4750,578,12.2,179,3.8,29,0.6,109,2.3,261,5.5,4172,87.8,3862,81.3,138,2.9,0,0,115,2.4,0,0
1600000US1778370,"Wadsworth village, Illinois",3584,196,5.5,129,3.6,0,0,23,0.6,44,1.2,3388,94.5,2956,82.5,261,7.3,0,0,96,2.7,0,0
1600000US1778383,"Waggoner village, Illinois",187,0,0,0,0,0,0,0,0,0,0,187,100,172,92,15,8,0,0,0,0,0,0
1600000US1778526,"Walnut village, Illinois",1389,8,0.6,8,0.6,0,0,0,0,0,0,1381,99.4,1366,98.3,0,0,0,0,0,0,0,0
1600000US1778604,"Walnut Hill village, Illinois",140,0,0,0,0,0,0,0,0,0,0,140,100,129,92.1,0,0,0,0,0,0,0,0
1600000US1778656,"Walshville village, Illinois",122,0,0,0,0,0,0,0,0,0,0,122,100,122,100,0,0,0,0,0,0,0,0
1600000US1778708,"Waltonville village, Illinois",418,0,0,0,0,0,0,0,0,0,0,418,100,414,99,2,0.5,0,0,0,0,0,0
1600000US1778721,"Wamac city, Illinois",1178,73,6.2,73,6.2,0,0,0,0,0,0,1105,93.8,1057,89.7,4,0.3,0,0,1,0.1,0,0
1600000US1778773,"Wapella village, Illinois",600,4,0.7,4,0.7,0,0,0,0,0,0,596,99.3,553,92.2,0,0,0,0,0,0,0,0
1600000US1778851,"Warren village, Illinois",1198,32,2.7,16,1.3,16,1.3,0,0,0,0,1166,97.3,1095,91.4,16,1.3,2,0.2,16,1.3,0,0
1600000US1778916,"Warrensburg village, Illinois",1506,32,2.1,25,1.7,7,0.5,0,0,0,0,1474,97.9,1375,91.3,13,0.9,0,0,0,0,0,0
1600000US1778929,"Warrenville city, Illinois",13311,2527,19,2098,15.8,239,1.8,0,0,190,1.4,10784,81,9169,68.9,594,4.5,0,0,734,5.5,0,0
1600000US1778942,"Warsaw city, Illinois",1482,76,5.1,68,4.6,0,0,0,0,8,0.5,1406,94.9,1397,94.3,0,0,2,0.1,0,0,0,0
1600000US1779007,"Washburn village, Illinois",1097,25,2.3,25,2.3,0,0,0,0,0,0,1072,97.7,1045,95.3,0,0,2,0.2,0,0,0,0
1600000US1779033,"Washington city, Illinois",16556,411,2.5,267,1.6,60,0.4,0,0,84,0.5,16145,97.5,15385,92.9,46,0.3,10,0.1,370,2.2,0,0
1600000US1779085,"Washington Park village, Illinois",3962,137,3.5,132,3.3,5,0.1,0,0,0,0,3825,96.5,118,3,3645,92,0,0,0,0,0,0
1600000US1779124,"Wataga village, Illinois",773,29,3.8,26,3.4,0,0,0,0,3,0.4,744,96.2,732,94.7,4,0.5,0,0,3,0.4,0,0
1600000US1779150,"Waterloo city, Illinois",10268,194,1.9,155,1.5,0,0,0,0,39,0.4,10074,98.1,9853,96,43,0.4,0,0,122,1.2,0,0
1600000US1779163,"Waterman village, Illinois",1567,63,4,45,2.9,14,0.9,0,0,4,0.3,1504,96,1455,92.9,21,1.3,0,0,0,0,0,0
1600000US1779228,"Watseka city, Illinois",5202,366,7,309,5.9,10,0.2,0,0,47,0.9,4836,93,4737,91.1,55,1.1,0,0,19,0.4,0,0
1600000US1779241,"Watson village, Illinois",835,1,0.1,1,0.1,0,0,0,0,0,0,834,99.9,829,99.3,3,0.4,0,0,0,0,0,0
1600000US1779267,"Wauconda village, Illinois",13754,3120,22.7,2561,18.6,104,0.8,0,0,455,3.3,10634,77.3,9547,69.4,78,0.6,0,0,842,6.1,0,0
1600000US1779293,"Waukegan city, Illinois",87571,48649,55.6,40769,46.6,2114,2.4,21,0,5745,6.6,38922,44.4,16952,19.4,14860,17,275,0.3,4608,5.3,37,0
1600000US1779358,"Waverly city, Illinois",1286,2,0.2,2,0.2,0,0,0,0,0,0,1284,99.8,1248,97,0,0,0,0,15,1.2,0,0
1600000US1779397,"Wayne village, Illinois",2345,39,1.7,28,1.2,0,0,0,0,11,0.5,2306,98.3,2131,90.9,0,0,0,0,175,7.5,0,0
1600000US1779436,"Wayne City village, Illinois",1009,12,1.2,12,1.2,0,0,0,0,0,0,997,98.8,972,96.3,0,0,10,1,0,0,0,0
1600000US1779449,"Waynesville village, Illinois",424,0,0,0,0,0,0,0,0,0,0,424,100,423,99.8,0,0,0,0,0,0,0,0
1600000US1779683,"Weldon village, Illinois",437,4,0.9,0,0,0,0,0,0,4,0.9,433,99.1,407,93.1,0,0,0,0,0,0,1,0.2
1600000US1779735,"Wellington village, Illinois",264,18,6.8,9,3.4,9,3.4,0,0,0,0,246,93.2,246,93.2,0,0,0,0,0,0,0,0
1600000US1779813,"Wenona city, Illinois",1026,48,4.7,48,4.7,0,0,0,0,0,0,978,95.3,968,94.3,0,0,0,0,0,0,0,0
1600000US1779826,"Wenonah village, Illinois",40,0,0,0,0,0,0,0,0,0,0,40,100,40,100,0,0,0,0,0,0,0,0
1600000US1780008,"West Brooklyn village, Illinois",133,2,1.5,2,1.5,0,0,0,0,0,0,131,98.5,131,98.5,0,0,0,0,0,0,0,0
1600000US1780047,"Westchester village, Illinois",16573,3575,21.6,2278,13.7,432,2.6,69,0.4,796,4.8,12998,78.4,9164,55.3,2847,17.2,8,0,638,3.8,0,0
1600000US1780060,"West Chicago city, Illinois",27328,14448,52.9,13508,49.4,211,0.8,151,0.6,578,2.1,12880,47.1,9968,36.5,580,2.1,0,0,2204,8.1,0,0
1600000US1780073,"West City village, Illinois",772,44,5.7,44,5.7,0,0,0,0,0,0,728,94.3,720,93.3,0,0,0,0,0,0,0,0
1600000US1780125,"West Dundee village, Illinois",7535,408,5.4,224,3,129,1.7,0,0,55,0.7,7127,94.6,6207,82.4,161,2.1,0,0,740,9.8,0,0
1600000US1780242,"Western Springs village, Illinois",13227,633,4.8,188,1.4,52,0.4,83,0.6,310,2.3,12594,95.2,12281,92.8,91,0.7,0,0,122,0.9,0,0
1600000US1780255,"Westervelt CDP, Illinois",71,0,0,0,0,0,0,0,0,0,0,71,100,71,100,0,0,0,0,0,0,0,0
1600000US1780281,"Westfield village, Illinois",728,11,1.5,8,1.1,0,0,0,0,3,0.4,717,98.5,716,98.4,0,0,0,0,1,0.1,0,0
1600000US1780333,"West Frankfort city, Illinois",7905,103,1.3,71,0.9,0,0,0,0,32,0.4,7802,98.7,7494,94.8,84,1.1,34,0.4,52,0.7,0,0
1600000US1780645,"Westmont village, Illinois",25036,3446,13.8,3015,12,230,0.9,14,0.1,187,0.7,21590,86.2,16150,64.5,1721,6.9,0,0,3195,12.8,0,0
1600000US1780736,"West Peoria city, Illinois",4731,45,1,45,1,0,0,0,0,0,0,4686,99,3894,82.3,394,8.3,0,0,6,0.1,0,0
1600000US1780762,"West Point village, Illinois",139,0,0,0,0,0,0,0,0,0,0,139,100,139,100,0,0,0,0,0,0,0,0
1600000US1780853,"West Salem village, Illinois",930,14,1.5,10,1.1,4,0.4,0,0,0,0,916,98.5,881,94.7,9,1,0,0,0,0,0,0
1600000US1780879,"West Union CDP, Illinois",394,0,0,0,0,0,0,0,0,0,0,394,100,394,100,0,0,0,0,0,0,0,0
1600000US1780931,"Westville village, Illinois",3288,75,2.3,65,2,0,0,0,0,10,0.3,3213,97.7,2961,90.1,33,1,145,4.4,14,0.4,0,0
1600000US1780957,"West York CDP, Illinois",104,0,0,0,0,0,0,0,0,0,0,104,100,104,100,0,0,0,0,0,0,0,0
1600000US1781048,"Wheaton city, Illinois",53480,3394,6.3,1687,3.2,326,0.6,126,0.2,1255,2.3,50086,93.7,42961,80.3,2231,4.2,15,0,3231,6,48,0.1
1600000US1781074,"Wheeler village, Illinois",175,1,0.6,1,0.6,0,0,0,0,0,0,174,99.4,173,98.9,0,0,0,0,0,0,0,0
1600000US1781087,"Wheeling village, Illinois",38424,11766,30.6,10829,28.2,200,0.5,61,0.2,676,1.8,26658,69.4,17626,45.9,1200,3.1,176,0.5,6980,18.2,25,0.1
1600000US1781165,"Whiteash CDP, Illinois",229,3,1.3,0,0,0,0,2,0.9,1,0.4,226,98.7,215,93.9,2,0.9,0,0,0,0,0,0
1600000US1781191,"White City village, Illinois",234,8,3.4,8,3.4,0,0,0,0,0,0,226,96.6,223,95.3,0,0,0,0,2,0.9,0,0
1600000US1781256,"White Hall city, Illinois",2321,33,1.4,16,0.7,17,0.7,0,0,0,0,2288,98.6,2251,97,32,1.4,0,0,0,0,0,0
1600000US1781295,"White Heath CDP, Illinois",243,0,0,0,0,0,0,0,0,0,0,243,100,240,98.8,3,1.2,0,0,0,0,0,0
1600000US1781802,"Williamsfield village, Illinois",461,9,2,9,2,0,0,0,0,0,0,452,98,450,97.6,1,0.2,0,0,0,0,0,0
1600000US1781815,"Williamson village, Illinois",198,0,0,0,0,0,0,0,0,0,0,198,100,192,97,0,0,0,0,1,0.5,0,0
1600000US1781854,"Williamsville village, Illinois",1423,25,1.8,25,1.8,0,0,0,0,0,0,1398,98.2,1381,97,0,0,0,0,0,0,0,0
1600000US1781867,"Willisville village, Illinois",644,0,0,0,0,0,0,0,0,0,0,644,100,636,98.8,0,0,0,0,7,1.1,0,0
1600000US1781919,"Willowbrook village, Illinois",8576,541,6.3,436,5.1,21,0.2,65,0.8,19,0.2,8035,93.7,6025,70.3,318,3.7,0,0,1647,19.2,0,0
1600000US1781938,"Willowbrook CDP, Illinois",2082,14,0.7,14,0.7,0,0,0,0,0,0,2068,99.3,1100,52.8,968,46.5,0,0,0,0,0,0
1600000US1782010,"Willow Hill village, Illinois",193,0,0,0,0,0,0,0,0,0,0,193,100,193,100,0,0,0,0,0,0,0,0
1600000US1782049,"Willow Springs village, Illinois",5696,869,15.3,640,11.2,172,3,29,0.5,28,0.5,4827,84.7,4307,75.6,118,2.1,0,0,252,4.4,0,0
1600000US1782075,"Wilmette village, Illinois",27419,794,2.9,181,0.7,76,0.3,118,0.4,419,1.5,26625,97.1,22018,80.3,164,0.6,0,0,3670,13.4,6,0
1600000US1782088,"Wilmington village, Illinois",113,0,0,0,0,0,0,0,0,0,0,113,100,113,100,0,0,0,0,0,0,0,0
1600000US1782101,"Wilmington city, Illinois",5913,479,8.1,378,6.4,0,0,0,0,101,1.7,5434,91.9,5320,90,27,0.5,4,0.1,55,0.9,10,0.2
1600000US1782218,"Wilsonville village, Illinois",690,15,2.2,12,1.7,3,0.4,0,0,0,0,675,97.8,637,92.3,7,1,3,0.4,0,0,0,0
1600000US1782270,"Winchester city, Illinois",1898,3,0.2,3,0.2,0,0,0,0,0,0,1895,99.8,1852,97.6,3,0.2,14,0.7,0,0,0,0
1600000US1782309,"Windsor village, Illinois",802,20,2.5,4,0.5,0,0,0,0,16,2,782,97.5,759,94.6,11,1.4,0,0,0,0,0,0
1600000US1782322,"Windsor city, Illinois",1256,83,6.6,68,5.4,0,0,0,0,15,1.2,1173,93.4,1155,92,0,0,0,0,0,0,0,0
1600000US1782400,"Winfield village, Illinois",9708,327,3.4,224,2.3,41,0.4,8,0.1,54,0.6,9381,96.6,8738,90,114,1.2,6,0.1,314,3.2,0,0
1600000US1782491,"Winnebago village, Illinois",3425,77,2.2,49,1.4,22,0.6,0,0,6,0.2,3348,97.8,3193,93.2,149,4.4,0,0,0,0,0,0
1600000US1782530,"Winnetka village, Illinois",12481,407,3.3,196,1.6,46,0.4,107,0.9,58,0.5,12074,96.7,11185,89.6,16,0.1,47,0.4,484,3.9,0,0
1600000US1782543,"Winslow village, Illinois",313,5,1.6,3,1,2,0.6,0,0,0,0,308,98.4,308,98.4,0,0,0,0,0,0,0,0
1600000US1782686,"Winthrop Harbor village, Illinois",6767,561,8.3,456,6.7,26,0.4,0,0,79,1.2,6206,91.7,5852,86.5,136,2,62,0.9,121,1.8,0,0
1600000US1782725,"Witt city, Illinois",896,0,0,0,0,0,0,0,0,0,0,896,100,846,94.4,50,5.6,0,0,0,0,0,0
1600000US1782855,"Wonder Lake village, Illinois",4219,475,11.3,377,8.9,0,0,0,0,98,2.3,3744,88.7,3709,87.9,0,0,0,0,35,0.8,0,0
1600000US1782985,"Wood Dale city, Illinois",13848,3295,23.8,2765,20,193,1.4,25,0.2,312,2.3,10553,76.2,9213,66.5,183,1.3,0,0,965,7,32,0.2
1600000US1783063,"Woodhull village, Illinois",817,14,1.7,14,1.7,0,0,0,0,0,0,803,98.3,800,97.9,3,0.4,0,0,0,0,0,0
1600000US1783102,"Woodland village, Illinois",332,12,3.6,12,3.6,0,0,0,0,0,0,320,96.4,295,88.9,9,2.7,0,0,0,0,0,0
1600000US1783206,"Woodlawn village, Illinois",642,18,2.8,17,2.6,0,0,0,0,1,0.2,624,97.2,585,91.1,7,1.1,2,0.3,3,0.5,0,0
1600000US1783245,"Woodridge village, Illinois",33493,4413,13.2,3368,10.1,345,1,195,0.6,505,1.5,29080,86.8,20934,62.5,3051,9.1,71,0.2,4277,12.8,0,0
1600000US1783271,"Wood River city, Illinois",10234,159,1.6,144,1.4,15,0.1,0,0,0,0,10075,98.4,9315,91,393,3.8,12,0.1,107,1,0,0
1600000US1783336,"Woodson village, Illinois",404,0,0,0,0,0,0,0,0,0,0,404,100,395,97.8,0,0,0,0,0,0,0,0
1600000US1783349,"Woodstock city, Illinois",25198,5781,22.9,4920,19.5,404,1.6,45,0.2,412,1.6,19417,77.1,17806,70.7,800,3.2,7,0,385,1.5,0,0
1600000US1783505,"Worden village, Illinois",1106,51,4.6,51,4.6,0,0,0,0,0,0,1055,95.4,1003,90.7,5,0.5,0,0,4,0.4,0,0
1600000US1783518,"Worth village, Illinois",10728,1355,12.6,1040,9.7,91,0.8,0,0,224,2.1,9373,87.4,8802,82,257,2.4,0,0,127,1.2,0,0
1600000US1783622,"Wyanet village, Illinois",1024,39,3.8,29,2.8,10,1,0,0,0,0,985,96.2,940,91.8,4,0.4,0,0,4,0.4,0,0
1600000US1783687,"Wyoming city, Illinois",1365,14,1,14,1,0,0,0,0,0,0,1351,99,1321,96.8,0,0,0,0,10,0.7,0,0
1600000US1783739,"Xenia village, Illinois",422,14,3.3,8,1.9,0,0,0,0,6,1.4,408,96.7,406,96.2,0,0,1,0.2,0,0,0,0
1600000US1783765,"Yale village, Illinois",111,0,0,0,0,0,0,0,0,0,0,111,100,104,93.7,0,0,3,2.7,0,0,0,0
1600000US1783817,"Yates City village, Illinois",739,0,0,0,0,0,0,0,0,0,0,739,100,687,93,5,0.7,0,0,0,0,0,0
1600000US1784038,"Yorkville city, Illinois",19145,2507,13.1,1814,9.5,419,2.2,33,0.2,241,1.3,16638,86.9,14261,74.5,1232,6.4,0,0,783,4.1,0,0
1600000US1784155,"Zeigler city, Illinois",1836,34,1.9,29,1.6,5,0.3,0,0,0,0,1802,98.1,1789,97.4,4,0.2,0,0,0,0,0,0
1600000US1784220,"Zion city, Illinois",24047,6936,28.8,5489,22.8,1068,4.4,5,0,374,1.6,17111,71.2,8018,33.3,7109,29.6,24,0.1,953,4,0,0
