GEO_ID,NAME,DP05_0033E,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E
1600000US1773261,"Stronghurst village, Illinois",932,924,99.1,8,0.9,922,98.9,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.9,0,0,0,0,2.9,0,0,932,932,930,99.8,10,1.1,0,0,0,0,0,0,0,0,932,932,7,0.8,7,0.8,0,0,0,0,0,0,925,99.2,915,98.2,2,0.2,0,0,0,0,0,0,0,0,8,0.9,0,0,8,0.9,417
1600000US1773287,"Sublette village, Illinois",454,454,100,0,0,443,97.6,2,0.4,2,0.4,2,0.4,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.1,0,0,0,0,0,0,5.9,0,0,454,454,443,97.6,2,0.4,2,0.4,2,0.4,0,0,5,1.1,454,454,29,6.4,29,6.4,0,0,0,0,0,0,425,93.6,419,92.3,2,0.4,2,0.4,2,0.4,0,0,0,0,0,0,0,0,0,0,245
1600000US1773391,"Sugar Grove village, Illinois",9545,9374,98.2,171,1.8,8212,86,588,6.2,0,0,317,3.3,0,0,0,0,0,0,0,0,0,0,317,3.3,0,0,0,0,0,0,0,0,0,0,0,0,257,2.7,0,0,61,0.6,48,0.5,0.6,0,0,9545,9545,8383,87.8,588,6.2,123,1.3,365,3.8,0,0,319,3.3,9545,9545,763,8,679,7.1,36,0.4,0,0,48,0.5,8782,92,7843,82.2,556,5.8,0,0,317,3.3,0,0,18,0.2,48,0.5,0,0,48,0.5,3375
1600000US1773495,"Sullivan city, Illinois",4538,4483,98.8,55,1.2,4408,97.1,48,1.1,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.4,55,1.2,0,0,0,0,0.6,0,0,4538,4538,4463,98.3,103,2.3,10,0.2,0,0,0,0,17,0.4,4538,4538,125,2.8,92,2,0,0,14,0.3,19,0.4,4413,97.2,4300,94.8,48,1.1,10,0.2,0,0,0,0,0,0,55,1.2,0,0,55,1.2,2155
1600000US1773547,"Summerfield village, Illinois",405,405,100,0,0,399,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5,0,0,0,0,0,0,6.6,0,0,405,405,399,98.5,0,0,0,0,0,0,0,0,6,1.5,405,405,31,7.7,22,5.4,0,0,0,0,9,2.2,374,92.3,374,92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
1600000US1773638,"Summit village, Illinois",11340,11315,99.8,25,0.2,7363,64.9,715,6.3,16,0.1,463,4.1,135,1.2,0,0,31,0.3,0,0,0,0,1,0,296,2.6,0,0,0,0,0,0,0,0,0,0,2758,24.3,24,0.2,0,0,1,0,0.1,0,0,11340,11340,7388,65.1,739,6.5,16,0.1,464,4.1,0,0,2758,24.3,11340,11340,8372,73.8,7906,69.7,121,1.1,0,0,345,3,2968,26.2,1799,15.9,681,6,0,0,463,4.1,0,0,0,0,25,0.2,0,0,25,0.2,3750
1600000US1773703,"Sumner city, Illinois",3192,3109,97.4,83,2.6,1655,51.8,1435,45,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.4,23,0.7,51,1.6,0,0,0.9,0,0,3192,3192,1738,54.4,1458,45.7,56,1.8,0,0,0,0,23,0.7,3192,3192,309,9.7,218,6.8,23,0.7,10,0.3,58,1.8,2883,90.3,1379,43.2,1430,44.8,0,0,0,0,0,0,0,0,74,2.3,0,0,74,2.3,551
1600000US1773943,"Sun River Terrace village, Illinois",422,403,95.5,19,4.5,35,8.3,368,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4.5,0,0,0,0,6.3,0,0,422,422,54,12.8,387,91.7,0,0,0,0,0,0,0,0,422,422,22,5.2,22,5.2,0,0,0,0,0,0,400,94.8,13,3.1,368,87.2,0,0,0,0,0,0,0,0,19,4.5,0,0,19,4.5,190
1600000US1774119,"Swansea village, Illinois",13863,13492,97.3,371,2.7,10909,78.7,2120,15.3,9,0.1,160,1.2,69,0.5,10,0.1,52,0.4,0,0,0,0,18,0.1,11,0.1,0,0,0,0,0,0,0,0,0,0,294,2.1,137,1,38,0.3,134,1,0.6,0,0,13863,13863,11280,81.4,2279,16.4,88,0.6,323,2.3,0,0,315,2.3,13863,13863,656,4.7,309,2.2,13,0.1,45,0.3,289,2.1,13207,95.3,10547,76.1,2120,15.3,0,0,160,1.2,0,0,9,0.1,371,2.7,21,0.2,350,2.5,6047
1600000US1774223,"Sycamore city, Illinois",17725,17378,98,347,2,15936,89.9,695,3.9,0,0,407,2.3,105,0.6,142,0.8,107,0.6,0,0,35,0.2,0,0,18,0.1,0,0,0,0,0,0,0,0,0,0,340,1.9,172,1,0,0,100,0.6,0.6,0,0,17725,17725,16261,91.7,887,5,20,0.1,529,3,0,0,395,2.2,17725,17725,1469,8.3,1154,6.5,170,1,0,0,145,0.8,16256,91.7,15008,84.7,629,3.5,0,0,407,2.3,0,0,27,0.2,185,1,0,0,185,1,6978
1600000US1774275,"Symerton village, Illinois",105,105,100,0,0,105,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,105,105,105,100,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,105,100,105,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1600000US1774301,"Table Grove village, Illinois",501,499,99.6,2,0.4,497,99.2,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0.2,0,0,5.3,0,0,501,501,499,99.6,1,0.2,1,0.2,2,0.4,0,0,0,0,501,501,3,0.6,1,0.2,0,0,0,0,2,0.4,498,99.4,495,98.8,0,0,0,0,2,0.4,0,0,0,0,1,0.2,0,0,1,0.2,205
1600000US1774379,"Tallula village, Illinois",488,485,99.4,3,0.6,485,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0,0,0,0,5.5,0,0,488,488,488,100,3,0.6,0,0,0,0,0,0,0,0,488,488,9,1.8,9,1.8,0,0,0,0,0,0,479,98.2,476,97.5,0,0,0,0,0,0,0,0,0,0,3,0.6,0,0,3,0.6,235
1600000US1774444,"Tamaroa village, Illinois",661,660,99.8,1,0.2,659,99.7,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,4.1,0,0,661,661,660,99.8,0,0,2,0.3,0,0,0,0,0,0,661,661,0,0,0,0,0,0,0,0,0,0,661,100,659,99.7,0,0,1,0.2,0,0,0,0,0,0,1,0.2,0,0,1,0.2,333
1600000US1774457,"Tamms village, Illinois",658,615,93.5,43,6.5,492,74.8,122,18.5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5.9,4,0.6,0,0,4.1,0,0,658,658,535,81.3,161,24.5,5,0.8,0,0,0,0,0,0,658,658,4,0.6,4,0.6,0,0,0,0,0,0,654,99.4,488,74.2,122,18.5,1,0.2,0,0,0,0,0,0,43,6.5,0,0,43,6.5,295
1600000US1774470,"Tampico village, Illinois",735,732,99.6,3,0.4,727,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.7,3,0.4,0,0,0,0,3.7,0,0,735,735,730,99.3,3,0.4,0,0,0,0,0,0,5,0.7,735,735,14,1.9,9,1.2,0,0,0,0,5,0.7,721,98.1,718,97.7,0,0,0,0,0,0,0,0,0,0,3,0.4,0,0,3,0.4,331
1600000US1774561,"Taylor Springs village, Illinois",647,647,100,0,0,643,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.6,0,0,0,0,0,0,4.2,0,0,647,647,643,99.4,0,0,0,0,0,0,0,0,4,0.6,647,647,4,0.6,4,0.6,0,0,0,0,0,0,643,99.4,643,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
1600000US1774574,"Taylorville city, Illinois",10964,10759,98.1,205,1.9,10520,96,67,0.6,46,0.4,65,0.6,0,0,8,0.1,21,0.2,0,0,12,0.1,24,0.2,0,0,61,0.6,61,0.6,0,0,0,0,0,0,0,0,155,1.4,36,0.3,14,0.1,0.2,0,0,10964,10964,10725,97.8,222,2,82,0.7,79,0.7,61,0.6,0,0,10964,10964,81,0.7,79,0.7,2,0,0,0,0,0,10883,99.3,10439,95.2,67,0.6,46,0.4,65,0.6,61,0.6,0,0,205,1.9,0,0,205,1.9,5513
1600000US1774665,"Tennessee village, Illinois",126,126,100,0,0,126,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,126,126,126,100,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,126,100,126,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
1600000US1774743,"Teutopolis village, Illinois",1837,1834,99.8,3,0.2,1828,99.5,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1837,1837,1831,99.7,6,0.3,0,0,0,0,0,0,3,0.2,1837,1837,3,0.2,3,0.2,0,0,0,0,0,0,1834,99.8,1828,99.5,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726
1600000US1774847,"Thawville village, Illinois",236,221,93.6,15,6.4,189,80.1,6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,15,6.4,0,0,0,0,11,0,0,236,236,204,86.4,21,8.9,0,0,0,0,0,0,26,11,236,236,53,22.5,46,19.5,0,0,0,0,7,3,183,77.5,168,71.2,0,0,0,0,0,0,0,0,0,0,15,6.4,0,0,15,6.4,99
1600000US1774860,"Thayer village, Illinois",713,699,98,14,2,699,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.3,1.9,0,0,713,713,713,100,0,0,5,0.7,14,2,0,0,0,0,713,713,0,0,0,0,0,0,0,0,0,0,713,100,699,98,0,0,0,0,0,0,0,0,0,0,14,2,0,0,14,2,349
1600000US1774873,"Thebes village, Illinois",392,390,99.5,2,0.5,275,70.2,109,27.8,0,0,6,1.5,0,0,0,0,0,0,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,6.8,0,0,392,392,277,70.7,109,27.8,1,0.3,6,1.5,0,0,1,0.3,392,392,0,0,0,0,0,0,0,0,0,0,392,100,275,70.2,109,27.8,0,0,6,1.5,0,0,0,0,2,0.5,1,0.3,1,0.3,198
1600000US1774970,"The Galena Territory CDP, Illinois",1363,1363,100,0,0,1360,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0,0,0,0,0,0,2,0,0,1363,1363,1360,99.8,0,0,0,0,0,0,0,0,3,0.2,1363,1363,24,1.8,14,1,0,0,0,0,10,0.7,1339,98.2,1339,98.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307
1600000US1775081,"Third Lake village, Illinois",1133,1124,99.2,9,0.8,1118,98.7,0,0,0,0,3,0.3,0,0,0,0,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,0,0,0,0,0,0,2.4,0,0,1133,1133,1127,99.5,6,0.5,6,0.5,3,0.3,0,0,6,0.5,1133,1133,79,7,45,4,0,0,14,1.2,20,1.8,1054,93,1048,92.5,0,0,0,0,3,0.3,0,0,3,0.3,0,0,0,0,0,0,424
1600000US1775107,"Thomasboro village, Illinois",1061,1048,98.8,13,1.2,1029,97,18,1.7,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8,1.1,0,0,1061,1061,1042,98.2,18,1.7,1,0.1,9,0.8,4,0.4,0,0,1061,1061,9,0.8,9,0.8,0,0,0,0,0,0,1052,99.2,1020,96.1,18,1.7,1,0.1,0,0,0,0,0,0,13,1.2,0,0,13,1.2,537
1600000US1775159,"Thompsonville village, Illinois",604,596,98.7,8,1.3,576,95.4,0,0,20,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.3,0,0,4.4,0,0,604,604,584,96.7,0,0,28,4.6,0,0,0,0,0,0,604,604,0,0,0,0,0,0,0,0,0,0,604,100,576,95.4,0,0,20,3.3,0,0,0,0,0,0,8,1.3,0,0,8,1.3,252
1600000US1775172,"Thomson village, Illinois",479,479,100,0,0,479,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,479,479,479,100,0,0,0,0,0,0,0,0,0,0,479,479,0,0,0,0,0,0,0,0,0,0,479,100,479,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
1600000US1775185,"Thornton village, Illinois",2478,2448,98.8,30,1.2,1940,78.3,407,16.4,0,0,39,1.6,34,1.4,0,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2.5,0,0,0,0,17,0.7,0.9,6,0.2,2478,2478,1964,79.3,420,16.9,13,0.5,63,2.5,0,0,62,2.5,2478,2478,293,11.8,279,11.3,14,0.6,0,0,0,0,2185,88.2,1723,69.5,393,15.9,0,0,39,1.6,0,0,0,0,30,1.2,0,0,30,1.2,1103
1600000US1775263,"Tilden village, Illinois",885,875,98.9,10,1.1,864,97.6,11,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,4,0.5,0.7,0,0,885,885,874,98.8,11,1.2,4,0.5,4,0.5,0,0,2,0.2,885,885,10,1.1,2,0.2,0,0,0,0,8,0.9,875,98.9,864,97.6,11,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443
1600000US1775276,"Tilton village, Illinois",2621,2589,98.8,32,1.2,2589,98.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.8,10,0.4,0,0,1,0,0,2621,2621,2621,100,22,0.8,10,0.4,0,0,0,0,0,0,2621,2621,202,7.7,119,4.5,0,0,0,0,83,3.2,2419,92.3,2387,91.1,0,0,0,0,0,0,0,0,0,0,32,1.2,0,0,32,1.2,1245
1600000US1775360,"Timberlane village, Illinois",1044,1042,99.8,2,0.2,1020,97.7,0,0,0,0,18,1.7,9,0.9,9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0,0,0,0,2,0.2,0.4,0,0,1044,1044,1022,97.9,0,0,0,0,20,1.9,0,0,4,0.4,1044,1044,92,8.8,92,8.8,0,0,0,0,0,0,952,91.2,932,89.3,0,0,0,0,18,1.7,0,0,0,0,2,0.2,0,0,2,0.2,316
1600000US1775419,"Time village, Illinois",10,10,100,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3,0,0,10,10,10,100,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,100,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1600000US1775484,"Tinley Park village, Illinois",56898,55933,98.3,965,1.7,50207,88.2,2430,4.3,0,0,1724,3,790,1.4,44,0.1,383,0.7,13,0,92,0.2,0,0,402,0.7,0,0,0,0,0,0,0,0,0,0,1572,2.8,107,0.2,58,0.1,450,0.8,0.5,0,0,56898,56898,51020,89.7,2564,4.5,58,0.1,2289,4,10,0,1922,3.4,56898,56898,5728,10.1,4876,8.6,400,0.7,14,0,438,0.8,51170,89.9,46288,81.4,2430,4.3,0,0,1724,3,0,0,92,0.2,636,1.1,66,0.1,570,1,22385
1600000US1775549,"Tiskilwa village, Illinois",858,839,97.8,19,2.2,825,96.2,5,0.6,0,0,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,0,0,0,0,0,0,0,0,0,0,4,0.5,8,0.9,9,1,0,0,3.2,0,0,858,858,844,98.4,13,1.5,9,1,5,0.6,0,0,6,0.7,858,858,22,2.6,16,1.9,0,0,0,0,6,0.7,836,97.4,809,94.3,5,0.6,0,0,5,0.6,0,0,0,0,17,2,0,0,17,2,356
1600000US1775601,"Toledo village, Illinois",1322,1233,93.3,89,6.7,1226,92.7,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.7,51,3.9,0,0,2.1,0,0,1322,1322,1300,98.3,30,2.3,51,3.9,15,1.1,15,1.1,0,0,1322,1322,3,0.2,2,0.2,1,0.1,0,0,0,0,1319,99.8,1223,92.5,7,0.5,0,0,0,0,0,0,0,0,89,6.7,0,0,89,6.7,605
1600000US1775614,"Tolono village, Illinois",3086,3004,97.3,82,2.7,2849,92.3,123,4,0,0,32,1,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.8,0,0,57,1.8,2.4,0,0,3086,3086,2931,95,148,4.8,0,0,89,2.9,0,0,0,0,3086,3086,81,2.6,81,2.6,0,0,0,0,0,0,3005,97.4,2768,89.7,123,4,0,0,32,1,0,0,0,0,82,2.7,0,0,82,2.7,1114
1600000US1775653,"Toluca city, Illinois",1344,1334,99.3,10,0.7,1293,96.2,18,1.3,7,0.5,8,0.6,0,0,0,0,2,0.1,6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.6,0,0,0,0,2,0.1,0.3,0,0,1344,1344,1303,96.9,18,1.3,7,0.5,10,0.7,6,0.4,10,0.7,1344,1344,203,15.1,199,14.8,0,0,0,0,4,0.3,1141,84.9,1107,82.4,18,1.3,0,0,8,0.6,0,0,0,0,8,0.6,0,0,8,0.6,693
1600000US1775718,"Tonica village, Illinois",725,711,98.1,14,1.9,708,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0,0,0,0,10,1.4,1.9,0,0,725,725,722,99.6,0,0,0,0,10,1.4,0,0,7,1,725,725,72,9.9,54,7.4,18,2.5,0,0,0,0,653,90.1,643,88.7,0,0,0,0,0,0,0,0,0,0,10,1.4,0,0,10,1.4,331
1600000US1775757,"Topeka village, Illinois",106,90,84.9,16,15.1,90,84.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15.1,0,0,0,0,22.6,0,0,106,106,106,100,16,15.1,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,106,100,90,84.9,0,0,0,0,0,0,0,0,0,0,16,15.1,0,0,16,15.1,61
1600000US1775783,"Toulon city, Illinois",1276,1250,98,26,2,1194,93.6,20,1.6,0,0,36,2.8,0,0,0,0,36,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.9,14,1.1,0,0,2.1,0,0,1276,1276,1220,95.6,32,2.5,14,1.1,36,2.8,0,0,0,0,1276,1276,15,1.2,10,0.8,0,0,0,0,5,0.4,1261,98.8,1179,92.4,20,1.6,0,0,36,2.8,0,0,0,0,26,2,0,0,26,2,598
1600000US1775809,"Tovey village, Illinois",514,514,100,0,0,514,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,514,514,514,100,0,0,0,0,0,0,0,0,0,0,514,514,10,1.9,4,0.8,6,1.2,0,0,0,0,504,98.1,504,98.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
1600000US1775822,"Towanda village, Illinois",491,486,99,5,1,479,97.6,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.2,0,0,5,1,0,0,5.4,0,0,491,491,484,98.6,1,0.2,5,1,0,0,0,0,6,1.2,491,491,6,1.2,0,0,3,0.6,0,0,3,0.6,485,98.8,479,97.6,1,0.2,0,0,0,0,0,0,0,0,5,1,0,0,5,1,241
1600000US1775848,"Tower Hill village, Illinois",790,783,99.1,7,0.9,783,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9,0,0,3.4,0,0,790,790,790,100,0,0,7,0.9,0,0,0,0,0,0,790,790,0,0,0,0,0,0,0,0,0,0,790,100,783,99.1,0,0,0,0,0,0,0,0,0,0,7,0.9,0,0,7,0.9,295
1600000US1775874,"Tower Lakes village, Illinois",1205,1200,99.6,5,0.4,1170,97.1,27,2.2,0,0,3,0.2,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,0,0,0,0,2.3,0,0,1205,1205,1175,97.5,32,2.7,0,0,3,0.2,0,0,0,0,1205,1205,15,1.2,10,0.8,0,0,0,0,5,0.4,1190,98.8,1155,95.9,27,2.2,0,0,3,0.2,0,0,0,0,5,0.4,0,0,5,0.4,451
1600000US1775965,"Tremont village, Illinois",2099,2074,98.8,25,1.2,2048,97.6,0,0,19,0.9,7,0.3,0,0,0,0,0,0,0,0,0,0,7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4,0,0,17,0.8,0.9,0,0,2099,2099,2073,98.8,8,0.4,19,0.9,24,1.1,0,0,0,0,2099,2099,0,0,0,0,0,0,0,0,0,0,2099,100,2048,97.6,0,0,19,0.9,7,0.3,0,0,0,0,25,1.2,0,0,25,1.2,905
1600000US1775991,"Trenton city, Illinois",2637,2628,99.7,9,0.3,2559,97,5,0.2,0,0,51,1.9,0,0,0,0,46,1.7,0,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5,9,0.3,0,0,0,0,1,0,0,2637,2637,2568,97.4,14,0.5,0,0,51,1.9,0,0,13,0.5,2637,2637,49,1.9,40,1.5,0,0,0,0,9,0.3,2588,98.1,2523,95.7,5,0.2,0,0,51,1.9,0,0,0,0,9,0.3,0,0,9,0.3,1204
1600000US1776160,"Trout Valley village, Illinois",481,475,98.8,6,1.2,469,97.5,0,0,0,0,5,1,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,4,0.8,0,0,0,0,5.6,0,0,481,481,475,98.8,4,0.8,0,0,7,1.5,0,0,3,0.6,481,481,16,3.3,11,2.3,2,0.4,2,0.4,1,0.2,465,96.7,454,94.4,0,0,0,0,5,1,0,0,0,0,6,1.2,0,0,6,1.2,191
1600000US1776199,"Troy city, Illinois",10356,10069,97.2,287,2.8,9533,92.1,298,2.9,19,0.2,219,2.1,0,0,46,0.4,36,0.3,0,0,17,0.2,0,0,120,1.2,0,0,0,0,0,0,0,0,0,0,0,0,25,0.2,134,1.3,106,1,0.7,0,0,10356,10356,9820,94.8,323,3.1,153,1.5,325,3.1,22,0.2,0,0,10356,10356,428,4.1,353,3.4,15,0.1,0,0,60,0.6,9928,95.9,9194,88.8,290,2.8,19,0.2,210,2,0,0,0,0,215,2.1,0,0,215,2.1,3983
1600000US1776225,"Troy Grove village, Illinois",261,261,100,0,0,261,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,261,261,261,100,0,0,0,0,0,0,0,0,0,0,261,261,26,10,23,8.8,3,1.1,0,0,0,0,235,90,235,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
1600000US1776407,"Tuscola city, Illinois",4630,4615,99.7,15,0.3,4468,96.5,11,0.2,7,0.2,111,2.4,72,1.6,0,0,27,0.6,12,0.3,0,0,0,0,0,0,18,0.4,0,0,18,0.4,0,0,0,0,0,0,5,0.1,0,0,0,0,0.6,0,0,4630,4630,4473,96.6,26,0.6,7,0.2,111,2.4,28,0.6,0,0,4630,4630,178,3.8,153,3.3,0,0,0,0,25,0.5,4452,96.2,4290,92.7,11,0.2,7,0.2,111,2.4,18,0.4,0,0,15,0.3,0,0,15,0.3,2264
1600000US1776511,"Twin Grove CDP, Illinois",1651,1651,100,0,0,1494,90.5,143,8.7,0,0,9,0.5,0,0,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.3,0,0,0,0,0,0,1.6,0,0,1651,1651,1494,90.5,143,8.7,0,0,9,0.5,0,0,5,0.3,1651,1651,0,0,0,0,0,0,0,0,0,0,1651,100,1494,90.5,143,8.7,0,0,9,0.5,0,0,5,0.3,0,0,0,0,0,0,632
1600000US1776615,"Ullin village, Illinois",444,437,98.4,7,1.6,288,64.9,149,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.6,0,0,0,0,6,0,0,444,444,295,66.4,156,35.1,0,0,0,0,0,0,0,0,444,444,2,0.5,2,0.5,0,0,0,0,0,0,442,99.5,286,64.4,149,33.6,0,0,0,0,0,0,0,0,7,1.6,0,0,7,1.6,258
