GEO_ID,NAME,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1600000US1707315,"Boody CDP, Illinois",-,(X),237,237,237,100,0,0,237,100,237,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,237,237,237,100,0,0,0,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,0,0,0,237,100,237,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,(X),199,199,75,37.7,124,62.3,237,237,89,37.6,148,62.4,60.1,(X),10,4.2,14,5.9,5,2.1,14,5.9,25,10.5,57,24.1,22,9.3,44,18.6,20,8.4,26,11,0,0,0,0,0,0,34.4,(X),38,16,208,87.8,199,84,184,77.6,6,2.5,0,0,199,199,75,37.7,124,62.3,60.5,(X),0,0,0,-,0,-
1600000US1707419,"Boulder Hill CDP, Illinois",65.9,(X),9179,9179,8787,95.7,392,4.3,8787,95.7,7558,82.3,469,5.1,0,0,0,0,0,0,0,0,0,0,101,1.1,0,0,0,0,49,0.5,0,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,7.2,392,4.3,55,0.6,35,0.4,56,0.6,0.5,17,0.2,9179,9179,7822,85.2,634,6.9,120,1.3,268,2.9,0,0,820,8.9,9179,9179,2468,26.9,2259,24.6,84,0.9,87,0.9,38,0.4,6711,73.1,5949,64.8,447,4.9,0,0,101,1.1,0,0,0,0,214,2.3,0,0,214,2.3,3144,(X),6580,6580,3128,47.5,3452,52.5,9179,9179,4551,49.6,4628,50.4,98.3,(X),476,5.2,794,8.7,608,6.6,724,7.9,582,6.3,1493,16.3,1149,12.5,986,10.7,573,6.2,409,4.5,850,9.3,421,4.6,114,1.2,34.1,(X),2355,25.7,7141,77.8,6824,74.3,6479,70.6,1585,17.3,1385,15.1,6824,6824,3272,47.9,3552,52.1,92.1,(X),1385,1385,550,39.7,835,60.3
1600000US1707471,"Bourbonnais village, Illinois",58.5,(X),19526,19526,19045,97.5,481,2.5,19045,97.5,16469,84.3,1935,9.9,0,0,0,0,0,0,0,0,0,0,354,1.8,181,0.9,86,0.4,23,0.1,0,0,42,0.2,22,0.1,0,0,17,0.1,0,0,17,0.1,0,0,0,0,270,1.4,481,2.5,320,1.6,10,0.1,96,0.5,0.4,0,0,19526,19526,16928,86.7,2278,11.7,37,0.2,464,2.4,31,0.2,298,1.5,19526,19526,1641,8.4,1225,6.3,136,0.7,16,0.1,264,1.4,17885,91.6,15227,78,1847,9.5,0,0,354,1.8,0,0,59,0.3,398,2,0,0,398,2,7300,(X),15099,15099,6812,45.1,8287,54.9,19526,19526,9082,46.5,10444,53.5,87,(X),1024,5.2,1176,6,1231,6.3,2347,12,2104,10.8,2214,11.3,1996,10.2,2561,13.1,1104,5.7,1145,5.9,1582,8.1,818,4.2,224,1.1,33.7,(X),4113,21.1,15805,80.9,15413,78.9,13228,67.7,3378,17.3,2624,13.4,15413,15413,7024,45.6,8389,54.4,83.7,(X),2624,2624,969,36.9,1655,63.1
1600000US1707510,"Bowen village, Illinois",146.4,(X),444,444,444,100,0,0,444,100,438,98.6,6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,444,444,438,98.6,6,1.4,0,0,0,0,0,0,0,0,444,444,0,0,0,0,0,0,0,0,0,0,444,100,438,98.6,6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,(X),317,317,170,53.6,147,46.4,444,444,251,56.5,193,43.5,130.1,(X),19,4.3,28,6.3,35,7.9,45,10.1,10,2.3,51,11.5,52,11.7,68,15.3,23,5.2,44,9.9,38,8.6,29,6.5,2,0.5,41.4,(X),127,28.6,339,76.4,317,71.4,317,71.4,96,21.6,69,15.5,317,317,170,53.6,147,46.4,115.6,(X),69,69,41,59.4,28,40.6
1600000US1707640,"Braceville village, Illinois",142.9,(X),779,779,762,97.8,17,2.2,762,97.8,751,96.4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,0,0,0,0,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8,17,2.2,1,0.1,16,2.1,0,0,3.5,0,0,779,779,768,98.6,1,0.1,16,2.1,5,0.6,0,0,6,0.8,779,779,90,11.6,66,8.5,24,3.1,0,0,0,0,689,88.4,670,86,0,0,0,0,5,0.6,0,0,0,0,14,1.8,0,0,14,1.8,356,(X),578,578,311,53.8,267,46.2,779,779,444,57,335,43,132.5,(X),43,5.5,73,9.4,53,6.8,45,5.8,92,11.8,84,10.8,97,12.5,130,16.7,32,4.1,28,3.6,57,7.3,39,5,6,0.8,35,(X),199,25.5,599,76.9,580,74.5,538,69.1,119,15.3,102,13.1,580,580,313,54,267,46,117.2,(X),102,102,60,58.8,42,41.2
1600000US1707692,"Bradford village, Illinois",70.7,(X),660,660,660,100,0,0,660,100,646,97.9,12,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0,0,0,0,0,0,0,0,4.1,0,0,660,660,646,97.9,12,1.8,0,0,0,0,0,0,2,0.3,660,660,17,2.6,14,2.1,3,0.5,0,0,0,0,643,97.4,631,95.6,12,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,(X),502,502,248,49.4,254,50.6,660,660,312,47.3,348,52.7,89.7,(X),43,6.5,47,7.1,32,4.8,38,5.8,62,9.4,41,6.2,83,12.6,64,9.7,41,6.2,52,7.9,76,11.5,60,9.1,21,3.2,43.2,(X),152,23,522,79.1,508,77,494,74.8,190,28.8,157,23.8,508,508,253,49.8,255,50.2,99.2,(X),157,157,65,41.4,92,58.6
1600000US1707744,"Bradley village, Illinois",69.4,(X),15428,15428,15311,99.2,117,0.8,15311,99.2,13742,89.1,905,5.9,12,0.1,0,0,0,0,0,0,0,0,135,0.9,6,0,0,0,103,0.7,7,0,6,0,0,0,13,0.1,0,0,0,0,0,0,0,0,0,0,517,3.4,117,0.8,62,0.4,21,0.1,11,0.1,0.1,0,0,15428,15428,13845,89.7,967,6.3,33,0.2,160,1,14,0.1,526,3.4,15428,15428,1831,11.9,1742,11.3,42,0.3,10,0.1,37,0.2,13597,88.1,12502,81,877,5.7,0,0,135,0.9,0,0,0,0,83,0.5,0,0,83,0.5,6174,(X),10951,10951,5085,46.4,5866,53.6,15428,15428,7405,48,8023,52,92.3,(X),1169,7.6,1184,7.7,917,5.9,1115,7.2,1146,7.4,2510,16.3,1675,10.9,1860,12.1,885,5.7,804,5.2,1116,7.2,750,4.9,297,1.9,33.8,(X),3904,25.3,11947,77.4,11524,74.7,10901,70.7,2602,16.9,2163,14,11524,11524,5351,46.4,6173,53.6,86.7,(X),2163,2163,886,41,1277,59
1600000US1707770,"Braidwood city, Illinois",116.9,(X),6284,6284,6135,97.6,149,2.4,6135,97.6,6083,96.8,19,0.3,0,0,0,0,0,0,0,0,0,0,13,0.2,0,0,0,0,0,0,0,0,6,0.1,0,0,7,0.1,0,0,0,0,0,0,0,0,0,0,20,0.3,149,2.4,35,0.6,114,1.8,0,0,0.4,0,0,6284,6284,6232,99.2,54,0.9,114,1.8,13,0.2,0,0,20,0.3,6284,6284,285,4.5,258,4.1,7,0.1,0,0,20,0.3,5999,95.5,5818,92.6,19,0.3,0,0,13,0.2,0,0,0,0,149,2.4,0,0,149,2.4,3121,(X),4914,4914,2592,52.7,2322,47.3,6284,6284,3364,53.5,2920,46.5,115.2,(X),364,5.8,256,4.1,402,6.4,524,8.3,376,6,812,12.9,821,13.1,1102,17.5,395,6.3,460,7.3,562,8.9,192,3.1,18,0.3,40.6,(X),1366,21.7,5053,80.4,4918,78.3,4618,73.5,1058,16.8,772,12.3,4918,4918,2596,52.8,2322,47.2,111.8,(X),772,772,416,53.9,356,46.1
1600000US1707913,"Breese city, Illinois",61.2,(X),4453,4453,4340,97.5,113,2.5,4340,97.5,4286,96.2,0,0,0,0,0,0,0,0,0,0,0,0,54,1.2,0,0,0,0,15,0.3,0,0,39,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2.5,0,0,0,0,63,1.4,0.8,0,0,4453,4453,4399,98.8,0,0,0,0,117,2.6,0,0,50,1.1,4453,4453,85,1.9,84,1.9,1,0,0,0,0,0,4368,98.1,4251,95.5,0,0,0,0,54,1.2,0,0,0,0,63,1.4,0,0,63,1.4,1957,(X),3455,3455,1445,41.8,2010,58.2,4453,4453,2075,46.6,2378,53.4,87.3,(X),394,8.8,187,4.2,241,5.4,260,5.8,208,4.7,775,17.4,358,8,498,11.2,490,11,318,7.1,346,7.8,242,5.4,136,3.1,39.4,(X),994,22.3,3591,80.6,3459,77.7,3307,74.3,903,20.3,724,16.3,3459,3459,1445,41.8,2014,58.2,71.7,(X),724,724,275,38,449,62
1600000US1708186,"Bridgeport city, Illinois",84.6,(X),1957,1957,1957,100,0,0,1957,100,1954,99.8,0,0,3,0.2,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1957,1957,1954,99.8,0,0,3,0.2,0,0,0,0,0,0,1957,1957,29,1.5,29,1.5,0,0,0,0,0,0,1928,98.5,1925,98.4,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1001,(X),1389,1389,667,48,722,52,1957,1957,939,48,1018,52,92.2,(X),107,5.5,192,9.8,172,8.8,118,6,97,5,218,11.1,227,11.6,244,12.5,55,2.8,143,7.3,202,10.3,162,8.3,20,1,38.8,(X),568,29,1466,74.9,1389,71,1354,69.2,436,22.3,384,19.6,1389,1389,667,48,722,52,92.4,(X),384,384,176,45.8,208,54.2
1600000US1708225,"Bridgeview village, Illinois",64.8,(X),16440,16440,16021,97.5,419,2.5,16021,97.5,13608,82.8,598,3.6,0,0,0,0,0,0,0,0,0,0,1052,6.4,313,1.9,194,1.2,249,1.5,5,0,13,0.1,217,1.3,61,0.4,0,0,0,0,0,0,0,0,0,0,763,4.6,419,2.5,98,0.6,8,0,60,0.4,0.3,41,0.2,16440,16440,13832,84.1,754,4.6,146,0.9,1121,6.8,56,0.3,958,5.8,16440,16440,3739,22.7,3467,21.1,187,1.1,0,0,85,0.5,12701,77.3,10884,66.2,598,3.6,0,0,1052,6.4,0,0,0,0,167,1,0,0,167,1,5900,(X),10656,10656,4909,46.1,5747,53.9,16440,16440,7756,47.2,8684,52.8,89.3,(X),1178,7.2,845,5.1,1007,6.1,1378,8.4,995,6.1,2458,15,2158,13.1,2076,12.6,1215,7.4,745,4.5,1328,8.1,605,3.7,452,2.7,36.5,(X),3895,23.7,13141,79.9,12545,76.3,11831,72,2772,16.9,2385,14.5,12545,12545,5914,47.1,6631,52.9,89.2,(X),2385,2385,938,39.3,1447,60.7
1600000US1708264,"Brighton village, Illinois",76.8,(X),2215,2215,2194,99.1,21,0.9,2194,99.1,2182,98.5,8,0.4,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.9,21,0.9,0,0,0,0,1.2,0,0,2215,2215,2203,99.5,29,1.3,4,0.2,0,0,0,0,0,0,2215,2215,31,1.4,14,0.6,0,0,0,0,17,0.8,2184,98.6,2151,97.1,8,0.4,4,0.2,0,0,0,0,0,0,21,0.9,0,0,21,0.9,961,(X),1600,1600,809,50.6,791,49.4,2215,2215,1165,52.6,1050,47.4,111,(X),192,8.7,105,4.7,180,8.1,173,7.8,73,3.3,278,12.6,346,15.6,221,10,183,8.3,114,5.1,161,7.3,106,4.8,83,3.7,39,(X),601,27.1,1712,77.3,1614,72.9,1552,70.1,404,18.2,350,15.8,1614,1614,809,50.1,805,49.9,100.5,(X),350,350,152,43.4,198,56.6
1600000US1708303,"Brimfield village, Illinois",72.3,(X),965,965,928,96.2,37,3.8,928,96.2,922,95.5,4,0.4,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3.8,32,3.3,0,0,0,0,2.8,0,0,965,965,959,99.4,36,3.7,2,0.2,0,0,0,0,5,0.5,965,965,0,0,0,0,0,0,0,0,0,0,965,100,922,95.5,4,0.4,2,0.2,0,0,0,0,0,0,37,3.8,5,0.5,32,3.3,374,(X),722,722,339,47,383,53,965,965,479,49.6,486,50.4,98.6,(X),57,5.9,54,5.6,80,8.3,98,10.2,85,8.8,116,12,91,9.4,136,14.1,100,10.4,36,3.7,42,4.4,48,5,22,2.3,34.4,(X),243,25.2,766,79.4,722,74.8,653,67.7,127,13.2,112,11.6,722,722,339,47,383,53,88.5,(X),112,112,47,42,65,58
1600000US1708420,"Broadlands village, Illinois",80,(X),346,346,345,99.7,1,0.3,345,99.7,340,98.3,1,0.3,0,0,0,0,0,0,0,0,0,0,4,1.2,0,0,0,0,4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,1,0.3,0,0,7.6,0,0,346,346,341,98.6,1,0.3,1,0.3,4,1.2,0,0,0,0,346,346,4,1.2,4,1.2,0,0,0,0,0,0,342,98.8,337,97.4,0,0,0,0,4,1.2,0,0,0,0,1,0.3,0,0,1,0.3,136,(X),266,266,139,52.3,127,47.7,346,346,192,55.5,154,44.5,124.7,(X),16,4.6,21,6.1,21,6.1,25,7.2,31,9,37,10.7,49,14.2,37,10.7,24,6.9,22,6.4,51,14.7,9,2.6,3,0.9,39.5,(X),76,22,282,81.5,270,78,261,75.4,77,22.3,63,18.2,270,270,141,52.2,129,47.8,109.3,(X),63,63,28,44.4,35,55.6
1600000US1708446,"Broadview village, Illinois",58.7,(X),7829,7829,7409,94.6,420,5.4,7409,94.6,1317,16.8,5844,74.6,0,0,0,0,0,0,0,0,0,0,236,3,20,0.3,0,0,137,1.7,28,0.4,0,0,0,0,51,0.7,0,0,0,0,0,0,0,0,0,0,12,0.2,420,5.4,0,0,0,0,99,1.3,1.7,0,0,7829,7829,1416,18.1,6165,78.7,0,0,414,5.3,230,2.9,24,0.3,7829,7829,268,3.4,208,2.7,25,0.3,12,0.2,23,0.3,7561,96.6,1168,14.9,5832,74.5,0,0,236,3,0,0,0,0,325,4.2,12,0.2,313,4,3418,(X),6309,6309,3102,49.2,3207,50.8,7829,7829,3920,50.1,3909,49.9,100.3,(X),338,4.3,453,5.8,521,6.7,303,3.9,197,2.5,1346,17.2,624,8,1331,17,642,8.2,589,7.5,879,11.2,343,4.4,263,3.4,46,(X),1432,18.3,6471,82.7,6397,81.7,6195,79.1,1816,23.2,1485,19,6397,6397,3159,49.4,3238,50.6,97.6,(X),1485,1485,549,37,936,63
1600000US1708472,"Broadwell village, Illinois",113,(X),186,186,182,97.8,4,2.2,182,97.8,182,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0,0,3,1.6,1,0.5,1.3,0,0,186,186,186,100,0,0,3,1.6,1,0.5,0,0,0,0,186,186,6,3.2,4,2.2,2,1.1,0,0,0,0,180,96.8,176,94.6,0,0,0,0,0,0,0,0,0,0,4,2.2,0,0,4,2.2,85,(X),153,153,81,52.9,72,47.1,186,186,92,49.5,94,50.5,97.9,(X),4,2.2,7,3.8,12,6.5,11,5.9,11,5.9,17,9.1,18,9.7,39,21,11,5.9,7,3.8,38,20.4,6,3.2,5,2.7,48.9,(X),33,17.7,159,85.5,153,82.3,150,80.6,53,28.5,49,26.3,153,153,81,52.9,72,47.1,112.5,(X),49,49,26,53.1,23,46.9
1600000US1708524,"Brocton village, Illinois",65.8,(X),383,383,372,97.1,11,2.9,372,97.1,372,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.9,0,0,0,0,11,2.9,4.1,0,0,383,383,383,100,0,0,0,0,11,2.9,0,0,0,0,383,383,16,4.2,4,1,0,0,0,0,12,3.1,367,95.8,356,93,0,0,0,0,0,0,0,0,0,0,11,2.9,0,0,11,2.9,173,(X),315,315,149,47.3,166,52.7,383,383,184,48,199,52,92.5,(X),7,1.8,22,5.7,27,7,23,6,15,3.9,51,13.3,42,11,90,23.5,23,6,20,5.2,23,6,30,7.8,10,2.6,46.8,(X),68,17.8,325,84.9,315,82.2,304,79.4,75,19.6,63,16.4,315,315,149,47.3,166,52.7,89.8,(X),63,63,25,39.7,38,60.3
1600000US1708576,"Brookfield village, Illinois",69.7,(X),18858,18858,18383,97.5,475,2.5,18383,97.5,15761,83.6,1040,5.5,91,0.5,51,0.3,21,0.1,0,0,0,0,351,1.9,125,0.7,31,0.2,78,0.4,0,0,14,0.1,27,0.1,76,0.4,0,0,0,0,0,0,0,0,0,0,1140,6,475,2.5,29,0.2,55,0.3,163,0.9,0.6,0,0,18858,18858,16212,86,1093,5.8,146,0.8,514,2.7,0,0,1368,7.3,18858,18858,4319,22.9,3511,18.6,321,1.7,163,0.9,324,1.7,14539,77.1,12941,68.6,1012,5.4,72,0.4,351,1.9,0,0,18,0.1,145,0.8,16,0.1,129,0.7,7599,(X),13566,13566,6301,46.4,7265,53.6,18858,18858,8596,45.6,10262,54.4,83.8,(X),1428,7.6,1464,7.8,1069,5.7,1321,7,704,3.7,2243,11.9,3122,16.6,2689,14.3,1223,6.5,1117,5.9,1396,7.4,763,4,319,1.7,39,(X),4759,25.2,14710,78,14099,74.8,13453,71.3,3119,16.5,2478,13.1,14099,14099,6592,46.8,7507,53.2,87.8,(X),2478,2478,1018,41.1,1460,58.9
1600000US1708667,"Brooklyn village, Illinois",59,(X),469,469,469,100,0,0,469,100,20,4.3,449,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,469,469,20,4.3,449,95.7,0,0,0,0,0,0,0,0,469,469,4,0.9,4,0.9,0,0,0,0,0,0,465,99.1,16,3.4,449,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,(X),366,366,144,39.3,222,60.7,469,469,189,40.3,280,59.7,67.5,(X),23,4.9,30,6.4,25,5.3,25,5.3,75,16,27,5.8,19,4.1,59,12.6,54,11.5,35,7.5,59,12.6,34,7.2,4,0.9,46.3,(X),103,22,388,82.7,366,78,366,78,114,24.3,97,20.7,366,366,144,39.3,222,60.7,64.9,(X),97,97,36,37.1,61,62.9
1600000US1708706,"Brookport city, Illinois",88.2,(X),882,882,864,98,18,2,864,98,751,85.1,111,12.6,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,18,2,0,0,0,0,3.1,0,0,882,882,769,87.2,129,14.6,0,0,2,0.2,0,0,0,0,882,882,13,1.5,0,0,0,0,0,0,13,1.5,869,98.5,738,83.7,111,12.6,0,0,2,0.2,0,0,0,0,18,2,0,0,18,2,534,(X),725,725,360,49.7,365,50.3,882,882,424,48.1,458,51.9,92.6,(X),73,8.3,39,4.4,37,4.2,10,1.1,39,4.4,165,18.7,80,9.1,117,13.3,52,5.9,110,12.5,79,9,65,7.4,16,1.8,44.9,(X),157,17.8,733,83.1,725,82.2,711,80.6,221,25.1,160,18.1,725,725,360,49.7,365,50.3,98.6,(X),160,160,75,46.9,85,53.1
1600000US1708875,"Broughton village, Illinois",110,(X),144,144,144,100,0,0,144,100,144,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,144,144,144,100,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0,144,100,144,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,(X),97,97,54,55.7,43,44.3,144,144,74,51.4,70,48.6,105.7,(X),15,10.4,8,5.6,17,11.8,9,6.3,12,8.3,13,9,12,8.3,10,6.9,24,16.7,3,2.1,17,11.8,4,2.8,0,0,32,(X),47,32.6,104,72.2,97,67.4,87,60.4,23,16,21,14.6,97,97,54,55.7,43,44.3,125.6,(X),21,21,11,52.4,10,47.6
1600000US1708953,"Browning village, Illinois",120,(X),130,130,130,100,0,0,130,100,130,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,130,130,130,100,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,130,100,130,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,(X),91,91,47,51.6,44,48.4,130,130,69,53.1,61,46.9,113.1,(X),13,10,21,16.2,0,0,5,3.8,6,4.6,15,11.5,21,16.2,3,2.3,6,4.6,7,5.4,32,24.6,1,0.8,0,0,37.4,(X),39,30,95,73.1,91,70,91,70,36,27.7,33,25.4,91,91,47,51.6,44,48.4,106.8,(X),33,33,18,54.5,15,45.5
1600000US1708979,"Browns village, Illinois",100,(X),129,129,127,98.4,2,1.6,127,98.4,127,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6,0,0,2,1.6,0,0,19.1,0,0,129,129,129,100,0,0,2,1.6,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,129,100,127,98.4,0,0,0,0,0,0,0,0,0,0,2,1.6,0,0,2,1.6,71,(X),110,110,58,52.7,52,47.3,129,129,69,53.5,60,46.5,115,(X),7,5.4,6,4.7,3,2.3,5,3.9,4,3.1,15,11.6,3,2.3,25,19.4,21,16.3,14,10.9,17,13.2,4,3.1,5,3.9,54.3,(X),19,14.7,110,85.3,110,85.3,108,83.7,31,24,26,20.2,110,110,58,52.7,52,47.3,111.5,(X),26,26,13,50,13,50
1600000US1708992,"Brownstown village, Illinois",68.4,(X),933,933,921,98.7,12,1.3,921,98.7,921,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3,0,0,7,0.8,5,0.5,1,0,0,933,933,933,100,0,0,7,0.8,5,0.5,0,0,0,0,933,933,0,0,0,0,0,0,0,0,0,0,933,100,921,98.7,0,0,0,0,0,0,0,0,0,0,12,1.3,0,0,12,1.3,376,(X),681,681,315,46.3,366,53.7,933,933,466,49.9,467,50.1,99.8,(X),95,10.2,68,7.3,48,5.1,69,7.4,44,4.7,115,12.3,154,16.5,63,6.8,64,6.9,53,5.7,89,9.5,35,3.8,36,3.9,36.3,(X),252,27,712,76.3,681,73,637,68.3,188,20.2,160,17.1,681,681,315,46.3,366,53.7,86.1,(X),160,160,65,40.6,95,59.4
1600000US1709148,"Brussels village, Illinois",100,(X),154,154,154,100,0,0,154,100,154,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,154,154,154,100,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,154,100,154,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,(X),132,132,57,43.2,75,56.8,154,154,74,48.1,80,51.9,92.5,(X),0,0,7,4.5,5,3.2,13,8.4,8,5.2,38,24.7,17,11,14,9.1,13,8.4,9,5.8,13,8.4,13,8.4,4,2.6,35.5,(X),22,14.3,137,89,132,85.7,129,83.8,33,21.4,30,19.5,132,132,57,43.2,75,56.8,76,(X),30,30,15,50,15,50
